model,seed,episode,episode_reward,epsilon,mean_loss,steps
Small-DQN,18,0,-1.5499999999999996,0.99,,24
Small-DQN,18,1,4.399999999999999,0.9801,0.9297776642967673,24
Small-DQN,18,2,-25.45,0.9702989999999999,1.1210275143384933,6
Small-DQN,18,3,-18.049999999999997,0.96059601,3.0066165067255497,24
Small-DQN,18,4,-52.29999999999998,0.9509900498999999,5.031645551323891,24
Small-DQN,18,5,-22.0,0.9414801494009999,6.340679566065471,3
Small-DQN,18,6,-57.199999999999996,0.9320653479069899,5.583983659744263,17
Small-DQN,18,7,-9.7,0.92274469442792,5.439157163103421,24
Small-DQN,18,8,-10.0,0.9135172474836407,6.821013450622559,1
Small-DQN,18,9,12.099999999999996,0.9043820750088043,5.539352128903071,24
Small-DQN,18,10,-1.8999999999999997,0.8953382542587163,5.7487118144830065,24
Small-DQN,18,11,-28.15,0.8863848717161291,4.452602967619896,16
Small-DQN,18,12,-14.800000000000002,0.8775210229989678,4.975625813007355,24
Small-DQN,18,13,-2.999999999999999,0.8687458127689781,4.268349687258403,24
Small-DQN,18,14,-1.4000000000000017,0.8600583546412883,4.226820503671964,24
Small-DQN,18,15,-17.950000000000003,0.8514577710948754,3.6745941936969757,24
Small-DQN,18,16,-9.75,0.8429431933839266,3.144616335630417,24
Small-DQN,18,17,12.499999999999998,0.8345137614500874,3.031507730484009,24
Small-DQN,18,18,-18.0,0.8261686238355865,2.693813810745875,24
Small-DQN,18,19,-5.8,0.8179069375972307,2.8169022550185523,24
Small-DQN,18,20,-32.20000000000001,0.8097278682212583,2.3967547565698624,24
Small-DQN,18,21,-18.800000000000004,0.8016305895390458,2.7748056600491204,24
Small-DQN,18,22,4.4,0.7936142836436553,2.441054662068685,24
Small-DQN,18,23,-33.3,0.7856781408072188,2.3436118414004645,24
Small-DQN,18,24,13.249999999999998,0.7778213593991465,2.2003411998351416,24
Small-DQN,18,25,-7.749999999999999,0.7700431458051551,1.9738339260220528,24
Small-DQN,18,26,-10.0,0.7623427143471035,2.465085506439209,1
Small-DQN,18,27,-7.449999999999999,0.7547192872036325,2.238044706483682,24
Small-DQN,18,28,-46.14999999999999,0.7471720943315961,1.928354372580846,24
Small-DQN,18,29,-10.0,0.7397003733882802,2.6747324466705322,1
Small-DQN,18,30,12.349999999999998,0.7323033696543974,1.9124449491500854,24
Small-DQN,18,31,12.349999999999998,0.7249803359578534,2.216848209500313,24
Small-DQN,18,32,13.199999999999996,0.7177305325982748,1.8744507879018784,24
Small-DQN,18,33,3.3499999999999996,0.7105532272722921,1.873746191461881,24
Small-DQN,18,34,-13.75,0.7034476949995692,1.5892196968197823,24
Small-DQN,18,35,-16.05,0.6964132180495735,1.709413230419159,2
Small-DQN,18,36,-55.85,0.6894490858690777,1.6551530318600791,14
Small-DQN,18,37,8.95,0.682554595010387,1.9534185106555622,24
Small-DQN,18,38,12.149999999999997,0.6757290490602831,1.8493917882442474,24
Small-DQN,18,39,13.399999999999999,0.6689717585696803,1.536774439116319,24
Small-DQN,18,40,18.799999999999994,0.6622820409839835,1.556602582335472,24
Small-DQN,18,41,-38.699999999999996,0.6556592205741436,1.7455105235179265,24
Small-DQN,18,42,15.69999999999999,0.6491026283684022,1.7325654948751132,24
Small-DQN,18,43,-11.450000000000005,0.6426116020847181,1.6008157928784688,24
Small-DQN,18,44,13.499999999999996,0.6361854860638709,1.5450528388222058,24
Small-DQN,18,45,8.299999999999999,0.6298236312032323,1.5486935128768284,24
Small-DQN,18,46,12.149999999999999,0.6235253948912,1.4309493775169055,24
Small-DQN,18,47,18.649999999999995,0.617290140942288,1.3013992607593536,24
Small-DQN,18,48,-16.05,0.6111172395328651,1.1795674562454224,2
Small-DQN,18,49,3.5000000000000004,0.6050060671375365,1.3291855330268543,24
Small-DQN,18,50,14.449999999999998,0.5989560064661611,1.3843233659863472,24
Small-DQN,18,51,-39.900000000000006,0.5929664464014994,1.6828594654798508,24
Small-DQN,18,52,-27.15,0.5870367819374844,1.727856069803238,4
Small-DQN,18,53,2.8,0.5811664141181095,1.3617545055846374,24
Small-DQN,18,54,16.7,0.5753547499769285,1.6001565779248874,24
Small-DQN,18,55,11.349999999999998,0.5696012024771592,1.3323644797007244,24
Small-DQN,18,56,17.699999999999996,0.5639051904523876,1.3005428512891133,24
Small-DQN,18,57,21.099999999999998,0.5582661385478638,1.2080791182816029,24
Small-DQN,18,58,11.149999999999999,0.5526834771623851,1.4160515169302623,24
Small-DQN,18,59,14.249999999999996,0.5471566423907612,1.1043997332453728,24
Small-DQN,18,60,-20.1,0.5416850759668536,1.3343647321065266,3
Small-DQN,18,61,0.3499999999999993,0.536268225207185,1.4553718268871307,24
Small-DQN,18,62,12.299999999999999,0.5309055429551132,1.3190473119417827,24
Small-DQN,18,63,17.699999999999996,0.525596487525562,1.3677901402115822,24
Small-DQN,18,64,-3.0,0.5203405226503064,1.353088852018118,24
Small-DQN,18,65,16.349999999999994,0.5151371174238033,1.49219860881567,24
Small-DQN,18,66,7.149999999999999,0.5099857462495653,1.3379856819907825,24
Small-DQN,18,67,17.749999999999996,0.5048858887870696,1.1931703115502994,24
Small-DQN,18,68,-14.849999999999998,0.4998370298991989,1.3158182489375274,24
Small-DQN,18,69,14.349999999999996,0.49483865960020695,1.1665357053279877,24
Small-DQN,18,70,7.6999999999999975,0.4898902730042049,1.0966524307926495,24
Small-DQN,18,71,-10.0,0.48499137027416284,1.9697175025939941,1
Small-DQN,18,72,-27.849999999999998,0.4801414565714212,1.633198748032252,24
Small-DQN,18,73,-3.8499999999999983,0.475340042005707,1.2563572563230991,24
Small-DQN,18,74,5.3500000000000005,0.47058664158564995,1.371317707002163,24
Small-DQN,18,75,-5.300000000000002,0.4658807751697934,1.3636374672253926,24
Small-DQN,18,76,17.699999999999996,0.4612219674180955,1.367954323689143,24
Small-DQN,18,77,11.099999999999998,0.45660974774391455,1.3887592380245526,24
Small-DQN,18,78,18.999999999999996,0.4520436502664754,1.3698314825693767,24
Small-DQN,18,79,19.099999999999998,0.44752321376381066,1.479003998140494,24
Small-DQN,18,80,21.199999999999996,0.44304798162617254,1.2157351324955623,24
Small-DQN,18,81,6.049999999999999,0.4386175018099108,1.5677616894245148,24
Small-DQN,18,82,5.4,0.4342313267918117,1.282681591808796,24
Small-DQN,18,83,16.799999999999997,0.4298890135238936,1.4423464052379131,24
Small-DQN,18,84,7.699999999999999,0.42559012338865465,1.1516275356213252,24
Small-DQN,18,85,3.4499999999999993,0.4213342221547681,1.3788733805219333,24
Small-DQN,18,86,11.599999999999998,0.41712087993322045,1.516201801598072,24
Small-DQN,18,87,9.949999999999998,0.41294967113388825,1.2690165390570958,24
Small-DQN,18,88,-27.15,0.40882017442254937,1.178313709795475,4
Small-DQN,18,89,20.349999999999998,0.4047319726783239,1.2783446970085304,24
Small-DQN,18,90,14.449999999999998,0.40068465295154065,1.3872683383524418,24
Small-DQN,18,91,13.299999999999997,0.39667780642202527,1.4839627544085185,24
Small-DQN,18,92,10.2,0.392711028357805,1.5233616878588994,24
Small-DQN,18,93,-8.949999999999998,0.38878391807422696,1.3336280832688014,24
Small-DQN,18,94,6.6499999999999995,0.3848960788934847,1.4376439178983371,24
Small-DQN,18,95,8.799999999999997,0.38104711810454983,1.182742382089297,24
Small-DQN,18,96,11.25,0.37723664692350434,1.2903144024312496,24
Small-DQN,18,97,0.0999999999999972,0.37346428045426927,1.3226770336429279,24
Small-DQN,18,98,14.499999999999996,0.36972963764972655,1.2425075906018417,24
Small-DQN,18,99,6.799999999999998,0.36603234127322926,1.1050359345972538,24
Small-DQN,18,100,21.349999999999998,0.36237201786049694,1.137219766775767,24
Small-DQN,18,101,13.549999999999997,0.358748297681892,1.2485365892450015,24
Small-DQN,18,102,14.449999999999996,0.35516081470507305,1.304180142780145,24
Small-DQN,18,103,15.649999999999993,0.3516092065580223,1.657205807665984,24
Small-DQN,18,104,15.599999999999996,0.34809311449244207,1.3653640896081924,24
Small-DQN,18,105,5.550000000000001,0.34461218334751764,1.3037423565983772,24
Small-DQN,18,106,15.549999999999997,0.34116606151404244,1.2287968037029107,24
Small-DQN,18,107,10.15,0.337754400898902,1.3552607869108517,24
Small-DQN,18,108,-1.200000000000001,0.334376856889913,1.0720239939788978,24
Small-DQN,18,109,20.299999999999997,0.33103308832101386,1.3611176796257496,24
Small-DQN,18,110,-4.400000000000007,0.3277227574378037,1.2407027694086235,24
Small-DQN,18,111,3.499999999999999,0.3244455298634257,1.5562811171015103,24
Small-DQN,18,112,14.75,0.3212010745647914,1.0759449924031894,24
Small-DQN,18,113,11.049999999999997,0.3179890638191435,1.5970902132491271,24
Small-DQN,18,114,10.35,0.31480917318095203,1.5068808409074943,24
Small-DQN,18,115,6.950000000000002,0.3116610814491425,1.0303264098862808,24
Small-DQN,18,116,11.349999999999998,0.30854447063465107,1.0591725669801235,24
Small-DQN,18,117,18.15,0.30545902592830454,1.3525048171480496,24
Small-DQN,18,118,15.699999999999998,0.3024044356690215,1.1792977688213189,24
Small-DQN,18,119,16.849999999999998,0.29938039131233124,1.038047472635905,24
Small-DQN,18,120,2.449999999999999,0.2963865873992079,1.375128012150526,24
Small-DQN,18,121,18.95,0.29342272152521587,1.1710388107846181,24
Small-DQN,18,122,5.05,0.2904884943099637,1.6444603676597278,24
Small-DQN,18,123,13.399999999999997,0.28758360936686406,1.054576354722182,24
Small-DQN,18,124,11.200000000000003,0.2847077732731954,1.2456702794879675,24
Small-DQN,18,125,3.4499999999999997,0.28186069554046345,1.1524590415259202,24
Small-DQN,18,126,5.25,0.2790420885850588,1.2593615651130676,24
Small-DQN,18,127,22.699999999999996,0.2762516676992082,1.2867427505552769,24
Small-DQN,18,128,9.85,0.27348915102221616,1.4398511623342831,24
Small-DQN,18,129,14.649999999999999,0.270754259511994,1.1987145766615868,24
Small-DQN,18,130,4.750000000000002,0.26804671691687404,1.1516441764930885,24
Small-DQN,18,131,9.1,0.2653662497477053,1.3388877790421247,24
