profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-19.85,18,1.0,7,7,4,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.6111111111111112,Random,10,0
mild_risk,6.499999999999998,24,0.0,5,13,6,0.375,0.0,0.0,0.0,0.8333333333333334,Random,10,1
mild_risk,-70.9,17,1.0,7,6,4,0.0,0.7647058823529411,0.058823529411764705,0.0,0.6470588235294118,Random,10,2
mild_risk,-72.39999999999998,24,1.0,10,6,8,0.16666666666666666,0.5833333333333334,0.041666666666666664,0.0,0.6666666666666666,Random,10,3
mild_risk,-35.5,9,1.0,4,5,0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.5555555555555556,Random,10,4
mild_risk,-21.75,21,1.0,8,8,5,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.0,0.5238095238095238,Random,10,5
mild_risk,-16.249999999999996,24,0.0,6,10,8,0.25,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,10,6
mild_risk,6.499999999999999,24,0.0,7,10,7,0.375,0.0,0.0,0.0,0.8333333333333334,Random,10,7
mild_risk,-20.35,5,1.0,4,1,0,0.0,0.6,0.2,0.0,0.6,Random,10,8
mild_risk,-3.6499999999999995,24,0.0,4,11,9,0.4166666666666667,0.0,0.0,0.0,0.7083333333333334,Random,10,9
mild_risk,3.949999999999998,24,0.0,9,6,9,0.4166666666666667,0.0,0.0,0.0,0.7083333333333334,Random,10,10
mild_risk,-30.05,12,1.0,6,4,2,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.75,Random,10,11
mild_risk,-24.25,24,0.0,4,8,12,0.20833333333333334,0.0,0.0,0.0,0.625,Random,10,12
mild_risk,-25.75,9,1.0,4,4,1,0.0,0.4444444444444444,0.1111111111111111,0.0,0.5555555555555556,Random,10,13
mild_risk,7.950000000000001,24,0.0,1,16,7,0.4166666666666667,0.0,0.0,0.0,0.5416666666666666,Random,10,14
mild_risk,-10.599999999999998,24,0.0,5,7,12,0.375,0.0,0.0,0.0,0.8333333333333334,Random,10,15
mild_risk,-5.400000000000002,24,0.0,9,6,9,0.2916666666666667,0.08333333333333333,0.0,0.0,0.75,Random,10,16
mild_risk,1.2999999999999994,24,0.0,8,6,10,0.16666666666666666,0.0,0.0,0.0,0.5833333333333334,Random,10,17
mild_risk,-16.89999999999999,24,0.0,6,10,8,0.041666666666666664,0.125,0.0,0.0,0.75,Random,10,18
mild_risk,5.6499999999999995,24,0.0,8,8,8,0.3333333333333333,0.0,0.0,0.0,0.625,Random,10,19
moderate_risk,-15.35,4,1.0,3,1,0,0.0,0.5,0.25,0.0,0.75,Random,10,0
moderate_risk,-27.15,18,1.0,8,6,4,0.0,0.2222222222222222,0.05555555555555555,0.0,0.8333333333333334,Random,10,1
moderate_risk,-20.35,6,1.0,3,3,0,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,Random,10,2
moderate_risk,-14.65,24,0.0,6,7,11,0.125,0.125,0.0,0.0,0.7083333333333334,Random,10,3
moderate_risk,8.65,24,0.0,7,7,10,0.4583333333333333,0.0,0.0,0.0,0.875,Random,10,4
moderate_risk,-45.95,14,1.0,7,3,4,0.0,0.5714285714285714,0.07142857142857142,0.0,0.5714285714285714,Random,10,5
moderate_risk,-21.0,10,1.0,5,3,2,0.0,0.3,0.1,0.0,0.6,Random,10,6
moderate_risk,-40.10000000000001,16,1.0,8,3,5,0.0625,0.4375,0.0625,0.0,0.375,Random,10,7
moderate_risk,-40.400000000000006,8,1.0,5,1,2,0.0,0.875,0.125,0.0,0.75,Random,10,8
moderate_risk,15.399999999999997,24,0.0,6,9,9,0.7083333333333334,0.0,0.0,0.0,0.75,Random,10,9
moderate_risk,-16.0,9,1.0,4,3,2,0.0,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,Random,10,10
moderate_risk,-20.15,4,1.0,2,2,0,0.0,0.75,0.25,0.0,0.5,Random,10,11
moderate_risk,-32.24999999999998,24,0.0,8,5,11,0.20833333333333334,0.2916666666666667,0.0,0.0,0.875,Random,10,12
moderate_risk,-30.45,7,1.0,5,0,2,0.0,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,Random,10,13
moderate_risk,-31.799999999999997,18,1.0,6,7,5,0.0,0.2777777777777778,0.05555555555555555,0.0,0.5555555555555556,Random,10,14
moderate_risk,-27.899999999999995,24,0.0,6,10,8,0.0,0.20833333333333334,0.0,0.0,0.8333333333333334,Random,10,15
moderate_risk,15.349999999999994,24,0.0,7,6,11,0.7083333333333334,0.0,0.0,0.0,0.7916666666666666,Random,10,16
moderate_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,10,17
moderate_risk,-46.099999999999994,16,1.0,5,7,4,0.0,0.5,0.0625,0.0,0.4375,Random,10,18
moderate_risk,-13.0,24,0.0,7,4,13,0.20833333333333334,0.0,0.0,0.0,0.75,Random,10,19
high_risk,-34.650000000000006,19,1.0,8,4,7,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.0,0.631578947368421,Random,10,0
high_risk,-60.449999999999996,12,1.0,4,6,2,0.0,0.9166666666666666,0.08333333333333333,0.0,0.5833333333333334,Random,10,1
high_risk,-56.449999999999996,19,1.0,5,9,5,0.0,0.5263157894736842,0.05263157894736842,0.0,0.631578947368421,Random,10,2
high_risk,-20.1,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,0.0,1.0,Random,10,3
high_risk,-30.2,5,1.0,3,1,1,0.0,1.0,0.2,0.0,0.8,Random,10,4
high_risk,-23.349999999999998,24,0.0,4,11,9,0.16666666666666666,0.20833333333333334,0.0,0.0,0.7083333333333334,Random,10,5
high_risk,-25.3,5,1.0,3,1,1,0.0,0.8,0.2,0.0,0.8,Random,10,6
high_risk,3.5,24,0.0,5,10,9,0.25,0.0,0.0,0.0,0.5833333333333334,Random,10,7
high_risk,-35.650000000000006,10,1.0,5,2,3,0.0,0.6,0.1,0.0,0.6,Random,10,8
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,10,9
high_risk,-35.150000000000006,6,1.0,3,2,1,0.0,1.0,0.16666666666666666,0.0,0.5,Random,10,10
high_risk,-15.05,2,1.0,2,0,0,0.0,1.0,0.5,0.0,0.5,Random,10,11
high_risk,-36.2,14,1.0,4,7,3,0.0,0.42857142857142855,0.07142857142857142,0.0,0.6428571428571429,Random,10,12
high_risk,-22.699999999999992,24,0.0,5,9,10,0.0,0.16666666666666666,0.0,0.0,0.5833333333333334,Random,10,13
high_risk,-51.2,16,1.0,5,7,4,0.0,0.5625,0.0625,0.0,0.625,Random,10,14
high_risk,-31.05,12,1.0,4,4,4,0.0,0.4166666666666667,0.08333333333333333,0.0,0.6666666666666666,Random,10,15
high_risk,-40.2,7,1.0,4,2,1,0.0,1.0,0.14285714285714285,0.0,0.7142857142857143,Random,10,16
