profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-46.150000000000006,15,1.0,5,8,2,0.0,0.5333333333333333,0.06666666666666667,0.0,0.6,Random,18,0
mild_risk,-21.25,12,1.0,7,2,3,0.0,0.25,0.08333333333333333,0.0,0.5833333333333334,Random,18,1
mild_risk,4.2,24,0.0,4,10,10,0.5,0.0,0.0,0.0,0.75,Random,18,2
mild_risk,10.549999999999997,24,0.0,6,7,11,0.6666666666666666,0.0,0.0,0.0,0.7083333333333334,Random,18,3
mild_risk,-12.700000000000001,24,0.0,9,7,8,0.20833333333333334,0.125,0.0,0.0,0.9166666666666666,Random,18,4
mild_risk,-5.250000000000002,24,0.0,6,10,8,0.2916666666666667,0.08333333333333333,0.0,0.0,0.625,Random,18,5
mild_risk,-0.6000000000000005,24,0.0,6,6,12,0.4583333333333333,0.0,0.0,0.0,0.6666666666666666,Random,18,6
mild_risk,-19.4,24,0.0,7,10,7,0.125,0.16666666666666666,0.0,0.0,0.5833333333333334,Random,18,7
mild_risk,-38.95,14,1.0,8,2,4,0.14285714285714285,0.5,0.07142857142857142,0.0,0.7142857142857143,Random,18,8
mild_risk,5.45,24,0.0,5,10,9,0.3333333333333333,0.0,0.0,0.0,0.7916666666666666,Random,18,9
mild_risk,-28.249999999999996,24,0.0,7,9,8,0.16666666666666666,0.25,0.0,0.0,0.7083333333333334,Random,18,10
mild_risk,-4.250000000000002,24,0.0,7,8,9,0.3333333333333333,0.08333333333333333,0.0,0.0,0.7083333333333334,Random,18,11
mild_risk,-20.55,14,1.0,7,3,4,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.7857142857142857,Random,18,12
mild_risk,9.2,24,0.0,7,7,10,0.5416666666666666,0.0,0.0,0.0,0.6666666666666666,Random,18,13
mild_risk,-2.75,24,0.0,5,6,13,0.375,0.0,0.0,0.0,0.625,Random,18,14
mild_risk,-20.3,5,1.0,4,1,0,0.0,0.6,0.2,0.0,0.6,Random,18,15
mild_risk,-81.6,24,0.0,8,10,6,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,Random,18,16
mild_risk,0.3000000000000007,24,0.0,8,6,10,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,Random,18,17
mild_risk,-25.6,8,1.0,4,4,0,0.0,0.5,0.125,0.0,0.625,Random,18,18
mild_risk,-21.05,11,1.0,6,5,0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.45454545454545453,Random,18,19
moderate_risk,-36.2,13,1.0,7,2,4,0.0,0.46153846153846156,0.07692307692307693,0.0,0.7692307692307693,Random,18,0
moderate_risk,3.049999999999999,24,0.0,3,13,8,0.4166666666666667,0.041666666666666664,0.0,0.0,0.5416666666666666,Random,18,1
moderate_risk,-35.6,9,1.0,4,4,1,0.0,0.6666666666666666,0.1111111111111111,0.0,0.7777777777777778,Random,18,2
moderate_risk,-30.400000000000002,7,1.0,2,5,0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.5714285714285714,Random,18,3
moderate_risk,-14.69999999999999,24,0.0,6,9,9,0.125,0.125,0.0,0.0,0.75,Random,18,4
moderate_risk,-10.700000000000003,24,0.0,6,9,9,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5833333333333334,Random,18,5
moderate_risk,-3.1,24,0.0,5,10,9,0.2916666666666667,0.0,0.0,0.0,0.6666666666666666,Random,18,6
moderate_risk,-40.400000000000006,8,1.0,2,5,1,0.0,0.875,0.125,0.0,0.75,Random,18,7
moderate_risk,-25.4,6,1.0,3,2,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,Random,18,8
moderate_risk,-25.5,7,1.0,3,3,1,0.0,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,Random,18,9
moderate_risk,-50.99999999999999,24,0.0,9,5,10,0.041666666666666664,0.4166666666666667,0.0,0.0,0.5833333333333334,Random,18,10
moderate_risk,-52.34999999999999,24,0.0,7,9,8,0.0,0.4166666666666667,0.0,0.0,0.7916666666666666,Random,18,11
moderate_risk,-35.9,11,1.0,5,3,3,0.0,0.5454545454545454,0.09090909090909091,0.0,0.7272727272727273,Random,18,12
moderate_risk,7.9,24,0.0,7,9,8,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,Random,18,13
moderate_risk,-71.04999999999998,18,1.0,8,4,6,0.0,0.7222222222222222,0.05555555555555555,0.0,0.6111111111111112,Random,18,14
moderate_risk,-2.3499999999999988,24,0.0,7,8,9,0.041666666666666664,0.0,0.0,0.0,0.875,Random,18,15
moderate_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,18,16
moderate_risk,6.65,24,0.0,6,8,10,0.375,0.0,0.0,0.0,0.7083333333333334,Random,18,17
moderate_risk,-62.0,23,1.0,5,13,5,0.0,0.4782608695652174,0.043478260869565216,0.0,0.6956521739130435,Random,18,18
moderate_risk,-62.24999999999997,24,0.0,10,7,7,0.0,0.5,0.0,0.0,0.875,Random,18,19
high_risk,-86.29999999999998,22,1.0,9,6,7,0.0,0.7272727272727273,0.045454545454545456,0.0,0.6818181818181818,Random,18,0
high_risk,-20.35,5,1.0,3,1,1,0.0,0.6,0.2,0.0,0.6,Random,18,1
high_risk,-16.75,24,0.0,4,11,9,0.041666666666666664,0.125,0.0,0.0,0.625,Random,18,2
high_risk,-16.700000000000006,24,0.0,5,8,11,0.4166666666666667,0.20833333333333334,0.0,0.0,0.6666666666666666,Random,18,3
high_risk,-20.2,4,1.0,3,0,1,0.0,0.75,0.25,0.0,0.5,Random,18,4
high_risk,-15.05,2,1.0,2,0,0,0.0,1.0,0.5,0.0,0.5,Random,18,5
high_risk,-25.3,5,1.0,3,1,1,0.0,0.8,0.2,0.0,0.8,Random,18,6
high_risk,-20.1,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,0.0,1.0,Random,18,7
high_risk,-15.75,7,1.0,3,2,2,0.0,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857143,Random,18,8
high_risk,-30.15,5,1.0,2,2,1,0.0,1.0,0.2,0.0,0.8,Random,18,9
high_risk,-25.1,4,1.0,2,2,0,0.0,1.0,0.25,0.0,0.75,Random,18,10
high_risk,-24.099999999999998,24,0.0,7,10,7,0.125,0.20833333333333334,0.0,0.0,0.4166666666666667,Random,18,11
high_risk,2.55,24,0.0,8,5,11,0.20833333333333334,0.0,0.0,0.0,0.4583333333333333,Random,18,12
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,18,13
high_risk,-45.35,9,1.0,3,4,2,0.0,0.8888888888888888,0.1111111111111111,0.0,0.6666666666666666,Random,18,14
high_risk,-11.850000000000003,24,0.0,5,7,12,0.041666666666666664,0.08333333333333333,0.0,0.0,0.625,Random,18,15
high_risk,-27.7,24,1.0,9,7,8,0.0,0.16666666666666666,0.041666666666666664,0.0,0.625,Random,18,16
high_risk,-36.05,12,1.0,5,3,4,0.0,0.5,0.08333333333333333,0.0,0.75,Random,18,17
high_risk,-52.199999999999996,24,0.0,7,6,11,0.0,0.4166666666666667,0.0,0.0,0.6666666666666666,Random,18,18
high_risk,-71.44999999999999,21,1.0,10,6,5,0.0,0.6190476190476191,0.047619047619047616,0.0,0.6666666666666666,Random,18,19
shock_like,-28.0,4,1.0,1,3,0,0.0,1.0,0.25,1.0,0.25,Random,18,0
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,18,1
shock_like,-16.05,2,1.0,2,0,0,0.0,1.0,0.5,1.0,0.5,Random,18,2
shock_like,-16.0,2,1.0,1,1,0,0.0,1.0,0.5,1.0,0.5,Random,18,3
shock_like,-35.65,10,1.0,3,4,3,0.0,0.6,0.1,0.1,0.6,Random,18,4
shock_like,-53.79999999999999,21,1.0,5,9,7,0.0,0.42857142857142855,0.047619047619047616,0.09523809523809523,0.6190476190476191,Random,18,5
shock_like,-46.2,7,1.0,2,4,1,0.0,1.0,0.14285714285714285,1.0,0.7142857142857143,Random,18,6
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,18,7
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,18,8
shock_like,-21.1,3,1.0,2,0,1,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,Random,18,9
shock_like,-22.0,3,1.0,1,2,0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,Random,18,10
shock_like,-22.0,3,1.0,1,2,0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,Random,18,11
shock_like,-41.25,7,1.0,2,4,1,0.0,0.8571428571428571,0.14285714285714285,1.0,0.5714285714285714,Random,18,12
shock_like,-27.1,4,1.0,3,0,1,0.0,1.0,0.25,0.75,0.5,Random,18,13
shock_like,-56.0,15,1.0,5,5,5,0.0,0.6666666666666666,0.06666666666666667,0.0,0.7333333333333333,Random,18,14
shock_like,-0.4500000000000016,24,0.0,7,5,12,0.2916666666666667,0.041666666666666664,0.0,0.0,0.7083333333333334,Random,18,15
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,18,16
shock_like,-3.8500000000000005,24,0.0,3,11,10,0.4166666666666667,0.08333333333333333,0.0,0.0,0.625,Random,18,17
shock_like,-10.650000000000004,24,0.0,5,8,11,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.7083333333333334,Random,18,18
shock_like,-14.0,24,0.0,7,11,6,0.0,0.08333333333333333,0.0,0.041666666666666664,0.6666666666666666,Random,18,19
recovering,1.0000000000000004,24,0.0,11,4,9,0.375,0.0,0.0,0.0,0.6666666666666666,Random,18,0
recovering,-11.750000000000002,24,0.0,6,7,11,0.25,0.0,0.0,0.0,0.625,Random,18,1
recovering,-30.4,8,1.0,7,0,1,0.0,0.625,0.125,0.0,0.375,Random,18,2
recovering,16.549999999999997,24,0.0,5,10,9,0.75,0.0,0.0,0.0,0.7083333333333334,Random,18,3
recovering,1.7999999999999998,24,0.0,6,10,8,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,Random,18,4
recovering,-45.9,14,1.0,8,3,3,0.0,0.5714285714285714,0.07142857142857142,0.0,0.42857142857142855,Random,18,5
recovering,-16.4,24,0.0,6,7,11,0.2916666666666667,0.0,0.0,0.0,0.6666666666666666,Random,18,6
recovering,-15.55,24,0.0,6,13,5,0.08333333333333333,0.125,0.0,0.0,0.5416666666666666,Random,18,7
recovering,-10.649999999999999,11,1.0,6,3,2,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.45454545454545453,Random,18,8
recovering,-30.75,10,1.0,6,3,1,0.0,0.5,0.1,0.0,0.6,Random,18,9
recovering,-16.799999999999997,24,0.0,8,9,7,0.041666666666666664,0.125,0.0,0.0,0.6666666666666666,Random,18,10
recovering,6.55,24,0.0,8,8,8,0.375,0.0,0.0,0.0,0.7916666666666666,Random,18,11
recovering,-22.400000000000002,24,0.0,4,7,13,0.20833333333333334,0.0,0.0,0.0,0.6666666666666666,Random,18,12
recovering,-12.600000000000001,24,0.0,3,11,10,0.20833333333333334,0.0,0.0,0.0,0.4166666666666667,Random,18,13
recovering,-38.05,24,1.0,12,5,7,0.16666666666666666,0.2916666666666667,0.041666666666666664,0.0,0.6666666666666666,Random,18,14
recovering,-27.1,21,1.0,8,8,5,0.0,0.19047619047619047,0.047619047619047616,0.0,0.42857142857142855,Random,18,15
recovering,2.3499999999999996,24,0.0,7,8,9,0.20833333333333334,0.0,0.0,0.0,0.625,Random,18,16
recovering,-7.050000000000002,24,0.0,7,7,10,0.20833333333333334,0.0,0.0,0.0,0.5416666666666666,Random,18,17
recovering,6.999999999999999,24,0.0,7,7,10,0.4583333333333333,0.0,0.0,0.0,0.6666666666666666,Random,18,18
recovering,-21.55,24,0.0,7,6,11,0.16666666666666666,0.0,0.0,0.0,0.625,Random,18,19
mild_risk,7.1,24,0.0,0,20,4,0.375,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,0
mild_risk,7.100000000000001,24,0.0,0,20,4,0.375,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,1
mild_risk,7.050000000000001,24,0.0,0,19,5,0.375,0.0,0.0,0.0,0.375,RuleBased,18,2
mild_risk,8.15,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.375,RuleBased,18,3
mild_risk,9.300000000000002,24,0.0,0,20,4,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,4
mild_risk,12.5,24,0.0,0,19,5,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,5
mild_risk,10.4,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,6
mild_risk,12.55,24,0.0,0,19,5,0.5833333333333334,0.0,0.0,0.0,0.375,RuleBased,18,7
mild_risk,8.0,24,0.0,0,18,6,0.4166666666666667,0.0,0.0,0.0,0.5,RuleBased,18,8
mild_risk,5.9,24,0.0,0,19,5,0.3333333333333333,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,9
mild_risk,9.300000000000002,24,0.0,0,20,4,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,10
mild_risk,9.3,24,0.0,0,20,4,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,11
mild_risk,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,12
mild_risk,6.000000000000001,24,0.0,0,20,4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,13
mild_risk,10.3,24,0.0,0,19,5,0.5,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,14
mild_risk,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,15
mild_risk,13.65,24,0.0,0,19,5,0.625,0.0,0.0,0.0,0.375,RuleBased,18,16
mild_risk,7.1000000000000005,24,0.0,0,20,4,0.375,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,17
mild_risk,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,18
mild_risk,17.299999999999994,24,0.0,0,23,1,0.75,0.0,0.0,0.0,0.08333333333333333,RuleBased,18,19
moderate_risk,12.600000000000001,24,0.0,0,19,5,0.5833333333333334,0.0,0.0,0.0,0.3333333333333333,RuleBased,18,0
moderate_risk,10.299999999999999,24,0.0,0,18,6,0.5,0.0,0.0,0.0,0.4166666666666667,RuleBased,18,1
moderate_risk,8.15,24,0.0,0,18,6,0.4166666666666667,0.0,0.0,0.0,0.375,RuleBased,18,2
