profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,9.849999999999998,24,0.0,8,4,12,0.5,0.0,0.0,0.0,0.7916666666666666,Random,26,0
mild_risk,-20.45,6,1.0,5,0,1,0.0,0.5,0.16666666666666666,0.0,0.5,Random,26,1
mild_risk,6.65,24,0.0,6,7,11,0.375,0.0,0.0,0.0,0.7083333333333334,Random,26,2
mild_risk,-35.3,16,1.0,7,5,4,0.0625,0.375,0.0625,0.0,0.5,Random,26,3
mild_risk,-11.5,24,0.0,10,7,7,0.25,0.125,0.0,0.0,0.8333333333333334,Random,26,4
mild_risk,8.1,24,0.0,8,6,10,0.5,0.0,0.0,0.0,0.6666666666666666,Random,26,5
mild_risk,-12.55,20,1.0,10,5,5,0.45,0.15,0.05,0.0,0.75,Random,26,6
mild_risk,-22.2,24,1.0,10,7,7,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.0,0.5833333333333334,Random,26,7
mild_risk,-17.049999999999997,24,0.0,9,7,8,0.25,0.125,0.0,0.0,0.7083333333333334,Random,26,8
mild_risk,-31.2,14,1.0,8,3,3,0.0,0.35714285714285715,0.07142857142857142,0.0,0.42857142857142855,Random,26,9
mild_risk,5.7,24,0.0,10,4,10,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,Random,26,10
mild_risk,-35.5,9,1.0,5,3,1,0.0,0.6666666666666666,0.1111111111111111,0.0,0.5555555555555556,Random,26,11
mild_risk,-3.649999999999999,24,0.0,5,11,8,0.4166666666666667,0.0,0.0,0.0,0.7083333333333334,Random,26,12
mild_risk,-0.8500000000000001,24,0.0,8,5,11,0.375,0.0,0.0,0.0,0.625,Random,26,13
mild_risk,11.349999999999998,24,0.0,6,9,9,0.625,0.0,0.0,0.0,0.7083333333333334,Random,26,14
mild_risk,-31.699999999999992,24,0.0,8,8,8,0.041666666666666664,0.25,0.0,0.0,0.8333333333333334,Random,26,15
mild_risk,-42.3,24,0.0,9,7,8,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,Random,26,16
mild_risk,-52.3,24,0.0,7,9,8,0.0,0.4166666666666667,0.0,0.0,0.75,Random,26,17
