profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-20.75,9,1.0,7,0,2,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,Random,15,0
mild_risk,-23.85,20,1.0,6,11,3,0.15,0.2,0.05,0.0,0.6,Random,15,1
mild_risk,9.799999999999995,24,0.0,6,11,7,0.7083333333333334,0.0,0.0,0.0,0.6666666666666666,Random,15,2
mild_risk,4.499999999999998,24,0.0,9,6,9,0.2916666666666667,0.0,0.0,0.0,0.6666666666666666,Random,15,3
mild_risk,-34.1,15,1.0,4,9,2,0.13333333333333333,0.4,0.06666666666666667,0.0,0.6,Random,15,4
mild_risk,-36.25,14,1.0,6,6,2,0.0,0.42857142857142855,0.07142857142857142,0.0,0.6428571428571429,Random,15,5
mild_risk,-62.24999999999998,24,0.0,7,9,8,0.0,0.5,0.0,0.0,0.875,Random,15,6
mild_risk,5.5,24,0.0,5,11,8,0.3333333333333333,0.0,0.0,0.0,0.75,Random,15,7
mild_risk,-62.04999999999999,24,0.0,8,9,7,0.0,0.5,0.0,0.0,0.7083333333333334,Random,15,8
mild_risk,4.049999999999999,24,0.0,7,8,9,0.4166666666666667,0.0,0.0,0.0,0.625,Random,15,9
mild_risk,-23.1,24,0.0,5,5,14,0.25,0.0,0.0,0.0,0.5833333333333334,Random,15,10
mild_risk,3.3,24,0.0,7,9,8,0.4583333333333333,0.0,0.0,0.0,0.5833333333333334,Random,15,11
mild_risk,6.449999999999996,24,0.0,10,6,8,0.375,0.0,0.0,0.0,0.875,Random,15,12
mild_risk,-42.3,24,0.0,7,11,6,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,Random,15,13
mild_risk,14.7,24,0.0,3,14,7,0.6666666666666666,0.0,0.0,0.0,0.4166666666666667,Random,15,14
mild_risk,7.3500000000000005,24,0.0,7,9,8,0.5416666666666666,0.0,0.0,0.0,0.625,Random,15,15
mild_risk,-13.55,24,0.0,9,8,7,0.16666666666666666,0.125,0.0,0.0,0.7083333333333334,Random,15,16
mild_risk,-1.2999999999999994,24,0.0,3,13,8,0.5,0.0,0.0,0.0,0.5833333333333334,Random,15,17
mild_risk,-25.75,23,1.0,9,7,7,0.2608695652173913,0.21739130434782608,0.043478260869565216,0.0,0.5217391304347826,Random,15,18
mild_risk,-7.300000000000002,24,0.0,6,6,12,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,Random,15,19
moderate_risk,2.150000000000001,24,0.0,6,8,10,0.4166666666666667,0.0,0.0,0.0,0.625,Random,15,0
moderate_risk,-31.5,24,0.0,9,6,9,0.041666666666666664,0.25,0.0,0.0,0.6666666666666666,Random,15,1
moderate_risk,-52.29999999999998,24,0.0,8,7,9,0.0,0.4166666666666667,0.0,0.0,0.75,Random,15,2
moderate_risk,-61.249999999999986,17,1.0,7,6,4,0.0,0.6470588235294118,0.058823529411764705,0.0,0.7647058823529411,Random,15,3
moderate_risk,-32.2,20,1.0,8,5,7,0.0,0.25,0.05,0.0,0.7,Random,15,4
moderate_risk,-30.4,7,1.0,4,2,1,0.0,0.7142857142857143,0.14285714285714285,0.0,0.5714285714285714,Random,15,5
moderate_risk,-22.849999999999998,24,0.0,7,8,9,0.0,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,15,6
moderate_risk,10.999999999999998,24,0.0,6,9,9,0.5416666666666666,0.0,0.0,0.0,0.75,Random,15,7
moderate_risk,-18.85,11,1.0,6,2,3,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.5454545454545454,Random,15,8
moderate_risk,-15.55,6,1.0,3,3,0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,Random,15,9
moderate_risk,-23.849999999999998,24,0.0,8,7,9,0.3333333333333333,0.25,0.0,0.0,0.7083333333333334,Random,15,10
