profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-22.6,23,1.0,9,8,6,0.391304347826087,0.21739130434782608,0.043478260869565216,0.0,0.6086956521739131,Random,20,0
mild_risk,-12.1,19,1.0,8,6,5,0.47368421052631576,0.15789473684210525,0.05263157894736842,0.0,0.42105263157894735,Random,20,1
mild_risk,-46.7,18,1.0,8,5,5,0.0,0.4444444444444444,0.05555555555555555,0.0,0.7777777777777778,Random,20,2
mild_risk,-6.75,24,0.0,7,7,10,0.375,0.0,0.0,0.0,0.7916666666666666,Random,20,3
mild_risk,-13.25,13,1.0,7,3,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.6923076923076923,Random,20,4
mild_risk,7.75,24,0.0,9,6,9,0.4166666666666667,0.0,0.0,0.0,0.7083333333333334,Random,20,5
mild_risk,-8.450000000000003,24,0.0,10,5,9,0.16666666666666666,0.08333333333333333,0.0,0.0,0.5416666666666666,Random,20,6
mild_risk,-15.55,6,1.0,4,2,0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,Random,20,7
mild_risk,-55.65,12,1.0,6,4,2,0.0,0.8333333333333334,0.08333333333333333,0.0,0.75,Random,20,8
mild_risk,-25.75,9,1.0,5,3,1,0.0,0.4444444444444444,0.1111111111111111,0.0,0.6666666666666666,Random,20,9
mild_risk,-33.45,18,1.0,6,8,4,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.0,0.6111111111111112,Random,20,10
mild_risk,2.95,24,0.0,10,4,10,0.375,0.0,0.0,0.0,0.625,Random,20,11
mild_risk,13.249999999999995,24,0.0,6,11,7,0.625,0.0,0.0,0.0,0.7083333333333334,Random,20,12
mild_risk,-25.9,10,1.0,4,5,1,0.0,0.4,0.1,0.0,0.7,Random,20,13
mild_risk,-76.1,18,1.0,8,5,5,0.0,0.7777777777777778,0.05555555555555555,0.0,0.8333333333333334,Random,20,14
mild_risk,-16.95,24,0.0,4,9,11,0.125,0.0,0.0,0.0,0.625,Random,20,15
mild_risk,-12.049999999999999,24,0.0,6,5,13,0.16666666666666666,0.0,0.0,0.0,0.625,Random,20,16
