profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,2.6,24,0.0,5,11,8,0.2916666666666667,0.0,0.0,0.0,0.6666666666666666,Random,14,0
mild_risk,-7.85,24,0.0,9,7,8,0.375,0.125,0.0,0.0,0.5416666666666666,Random,14,1
mild_risk,-14.549999999999999,24,0.0,6,6,12,0.2916666666666667,0.0,0.0,0.0,0.7083333333333334,Random,14,2
mild_risk,-14.95,10,1.0,5,4,1,0.1,0.2,0.1,0.0,0.5,Random,14,3
mild_risk,16.7,24,0.0,5,12,7,0.75,0.0,0.0,0.0,0.5833333333333334,Random,14,4
mild_risk,7.65,24,0.0,5,12,7,0.4166666666666667,0.0,0.0,0.0,0.7916666666666666,Random,14,5
mild_risk,-17.3,16,1.0,7,6,3,0.25,0.1875,0.0625,0.0,0.5625,Random,14,6
mild_risk,-15.7,12,1.0,6,3,3,0.4166666666666667,0.25,0.08333333333333333,0.0,0.5,Random,14,7
mild_risk,-1.4500000000000013,24,0.0,7,8,9,0.25,0.041666666666666664,0.0,0.0,0.625,Random,14,8
mild_risk,-22.45,22,1.0,10,7,5,0.4090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.5909090909090909,Random,14,9
mild_risk,-36.8,18,1.0,6,9,3,0.0,0.3333333333333333,0.05555555555555555,0.0,0.6666666666666666,Random,14,10
mild_risk,-6.3000000000000025,24,0.0,8,7,9,0.25,0.08333333333333333,0.0,0.0,0.5833333333333334,Random,14,11
mild_risk,-24.25,17,1.0,9,2,6,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.0,0.5294117647058824,Random,14,12
mild_risk,-8.600000000000001,24,0.0,8,7,9,0.16666666666666666,0.08333333333333333,0.0,0.0,0.6666666666666666,Random,14,13
mild_risk,-35.3,8,1.0,2,6,0,0.0,0.75,0.125,0.0,0.25,Random,14,14
mild_risk,-0.10000000000000023,24,0.0,5,10,9,0.125,0.0,0.0,0.0,0.8333333333333334,Random,14,15
mild_risk,-36.0,12,1.0,6,4,2,0.0,0.5,0.08333333333333333,0.0,0.6666666666666666,Random,14,16
mild_risk,-20.45,6,1.0,4,2,0,0.0,0.5,0.16666666666666666,0.0,0.6666666666666666,Random,14,17
mild_risk,2.200000000000002,24,0.0,7,5,12,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,Random,14,18
mild_risk,-52.24999999999999,24,0.0,7,11,6,0.0,0.4166666666666667,0.0,0.0,0.7083333333333334,Random,14,19
moderate_risk,-36.55,17,1.0,7,5,5,0.0,0.35294117647058826,0.058823529411764705,0.0,0.5294117647058824,Random,14,0
moderate_risk,-62.05,23,1.0,8,8,7,0.0,0.4782608695652174,0.043478260869565216,0.0,0.7391304347826086,Random,14,1
moderate_risk,-25.35,6,1.0,3,3,0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.5,Random,14,2
moderate_risk,-52.25,24,0.0,8,5,11,0.0,0.4166666666666667,0.0,0.0,0.7083333333333334,Random,14,3
moderate_risk,-70.85,16,1.0,8,3,5,0.0,0.8125,0.0625,0.0,0.6875,Random,14,4
moderate_risk,-37.59999999999999,24,0.0,7,10,7,0.0,0.2916666666666667,0.0,0.0,0.75,Random,14,5
moderate_risk,-56.55,19,1.0,8,6,5,0.0,0.5263157894736842,0.05263157894736842,0.0,0.6842105263157895,Random,14,6
moderate_risk,-52.24999999999999,24,0.0,7,8,9,0.0,0.4166666666666667,0.0,0.0,0.7083333333333334,Random,14,7
moderate_risk,-15.65,7,1.0,5,0,2,0.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,Random,14,8
moderate_risk,-20.25,5,1.0,3,2,0,0.0,0.6,0.2,0.0,0.2,Random,14,9
moderate_risk,-41.150000000000006,14,1.0,7,3,4,0.0,0.5,0.07142857142857142,0.0,0.6428571428571429,Random,14,10
moderate_risk,-65.94999999999999,16,1.0,6,6,4,0.0,0.75,0.0625,0.0,0.75,Random,14,11
moderate_risk,-5.900000000000002,24,0.0,4,11,9,0.08333333333333333,0.041666666666666664,0.0,0.0,0.6666666666666666,Random,14,12
moderate_risk,-20.8,8,1.0,5,1,2,0.0,0.375,0.125,0.0,0.75,Random,14,13
moderate_risk,-50.2,9,1.0,2,6,1,0.0,1.0,0.1111111111111111,0.0,0.5555555555555556,Random,14,14
moderate_risk,4.05,24,0.0,4,9,11,0.4583333333333333,0.041666666666666664,0.0,0.0,0.625,Random,14,15
moderate_risk,-15.75,8,1.0,3,4,1,0.0,0.25,0.125,0.0,0.375,Random,14,16
moderate_risk,-26.6,15,1.0,6,5,4,0.0,0.26666666666666666,0.06666666666666667,0.0,0.7333333333333333,Random,14,17
moderate_risk,-31.2,12,1.0,7,2,3,0.0,0.4166666666666667,0.08333333333333333,0.0,0.8333333333333334,Random,14,18
moderate_risk,-25.45,7,1.0,4,2,1,0.0,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,Random,14,19
high_risk,-31.0,11,1.0,5,3,3,0.0,0.45454545454545453,0.09090909090909091,0.0,0.7272727272727273,Random,14,0
high_risk,-12.45,24,0.0,9,5,10,0.20833333333333334,0.125,0.0,0.0,0.7083333333333334,Random,14,1
high_risk,-20.05,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,14,2
high_risk,-31.15,13,1.0,4,6,3,0.0,0.38461538461538464,0.07692307692307693,0.0,0.6153846153846154,Random,14,3
high_risk,-26.450000000000003,14,1.0,6,4,4,0.0,0.2857142857142857,0.07142857142857142,0.0,0.6428571428571429,Random,14,4
high_risk,-15.650000000000004,24,0.0,7,9,8,0.08333333333333333,0.125,0.0,0.0,0.625,Random,14,5
high_risk,-15.05,2,1.0,2,0,0,0.0,1.0,0.5,0.0,0.5,Random,14,6
high_risk,-75.55,14,1.0,3,7,4,0.0,1.0,0.07142857142857142,0.0,0.7857142857142857,Random,14,7
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,14,8
high_risk,-17.349999999999998,24,0.0,5,8,11,0.20833333333333334,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,14,9
high_risk,-25.1,4,1.0,2,2,0,0.0,1.0,0.25,0.0,0.75,Random,14,10
high_risk,-30.2,6,1.0,2,4,0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,Random,14,11
high_risk,-20.6,7,1.0,3,2,2,0.0,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,Random,14,12
high_risk,-25.549999999999997,24,0.0,4,13,7,0.08333333333333333,0.20833333333333334,0.0,0.0,0.7083333333333334,Random,14,13
high_risk,-55.3,10,1.0,3,4,3,0.0,1.0,0.1,0.0,0.6,Random,14,14
high_risk,-56.9,24,0.0,6,9,9,0.0,0.4583333333333333,0.0,0.0,0.5,Random,14,15
high_risk,-15.05,2,1.0,2,0,0,0.0,1.0,0.5,0.0,0.5,Random,14,16
high_risk,-30.1,5,1.0,2,3,0,0.0,1.0,0.2,0.0,0.6,Random,14,17
high_risk,7.2,24,0.0,2,13,9,0.4583333333333333,0.0,0.0,0.0,0.5,Random,14,18
high_risk,-31.2,14,1.0,5,5,4,0.0,0.35714285714285715,0.07142857142857142,0.0,0.5,Random,14,19
shock_like,-16.05,2,1.0,2,0,0,0.0,1.0,0.5,1.0,0.5,Random,14,0
shock_like,-36.4,7,1.0,4,0,3,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.8571428571428571,Random,14,1
shock_like,-53.55,10,1.0,5,1,4,0.0,0.9,0.1,0.3,0.9,Random,14,2
