profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-30.55,8,1.0,5,2,1,0.0,0.625,0.125,0.0,0.625,Random,8,0
mild_risk,-46.3,16,1.0,6,7,3,0.0,0.5,0.0625,0.0,0.6875,Random,8,1
mild_risk,-37.65,24,0.0,8,9,7,0.0,0.2916666666666667,0.0,0.0,0.7916666666666666,Random,8,2
mild_risk,5.45,24,0.0,7,7,10,0.3333333333333333,0.0,0.0,0.0,0.7916666666666666,Random,8,3
mild_risk,0.8499999999999996,24,0.0,6,6,12,0.375,0.0,0.0,0.0,0.7916666666666666,Random,8,4
mild_risk,-35.05,13,1.0,5,7,1,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.0,0.6923076923076923,Random,8,5
mild_risk,-17.15,14,1.0,7,4,3,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.7142857142857143,Random,8,6
mild_risk,-50.95,14,1.0,5,7,2,0.0,0.6428571428571429,0.07142857142857142,0.0,0.7142857142857143,Random,8,7
mild_risk,-20.650000000000002,24,0.0,11,5,8,0.08333333333333333,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,8,8
mild_risk,-28.6,23,1.0,9,8,6,0.34782608695652173,0.2608695652173913,0.043478260869565216,0.0,0.6086956521739131,Random,8,9
mild_risk,-11.449999999999996,24,0.0,7,8,9,0.25,0.125,0.0,0.0,0.7916666666666666,Random,8,10
mild_risk,-30.3,7,1.0,5,2,0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.42857142857142855,Random,8,11
mild_risk,-7.999999999999999,24,0.0,7,4,13,0.25,0.0,0.0,0.0,0.6666666666666666,Random,8,12
mild_risk,10.899999999999997,24,0.0,5,9,10,0.5416666666666666,0.0,0.0,0.0,0.8333333333333334,Random,8,13
mild_risk,-11.2,24,0.0,3,10,11,0.20833333333333334,0.08333333333333333,0.0,0.0,0.5833333333333334,Random,8,14
mild_risk,2.25,24,0.0,5,12,7,0.20833333333333334,0.0,0.0,0.0,0.7083333333333334,Random,8,15
mild_risk,-36.85,19,1.0,9,6,4,0.0,0.3157894736842105,0.05263157894736842,0.0,0.631578947368421,Random,8,16
mild_risk,-40.34999999999999,24,0.0,10,6,8,0.08333333333333333,0.3333333333333333,0.0,0.0,0.7916666666666666,Random,8,17
mild_risk,-25.6,8,1.0,5,2,1,0.0,0.5,0.125,0.0,0.5,Random,8,18
mild_risk,8.749999999999998,24,0.0,8,9,7,0.4583333333333333,0.0,0.0,0.0,0.7916666666666666,Random,8,19
moderate_risk,-25.4,6,1.0,4,1,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,Random,8,0
moderate_risk,-20.4,6,1.0,4,1,1,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,Random,8,1
moderate_risk,-12.399999999999999,24,0.0,10,5,9,0.20833333333333334,0.125,0.0,0.0,0.6666666666666666,Random,8,2
moderate_risk,-25.1,4,1.0,3,1,0,0.0,1.0,0.25,0.0,0.75,Random,8,3
moderate_risk,-19.25,24,0.0,1,10,13,0.25,0.0,0.0,0.0,0.5416666666666666,Random,8,4
moderate_risk,-4.7500000000000036,24,0.0,6,10,8,0.5,0.125,0.0,0.0,0.7083333333333334,Random,8,5
moderate_risk,-36.4,24,0.0,8,5,11,0.041666666666666664,0.2916666666666667,0.0,0.0,0.6666666666666666,Random,8,6
moderate_risk,-40.650000000000006,10,1.0,4,4,2,0.0,0.7,0.1,0.0,0.8,Random,8,7
moderate_risk,8.05,24,0.0,5,10,9,0.4166666666666667,0.0,0.0,0.0,0.4583333333333333,Random,8,8
moderate_risk,-42.35000000000001,24,0.0,4,13,7,0.0,0.3333333333333333,0.0,0.0,0.625,Random,8,9
moderate_risk,-6.0,24,0.0,5,7,12,0.25,0.0,0.0,0.0,0.5833333333333334,Random,8,10
moderate_risk,-40.95,13,1.0,7,3,3,0.0,0.5384615384615384,0.07692307692307693,0.0,0.5384615384615384,Random,8,11
moderate_risk,-35.5,8,1.0,4,3,1,0.0,0.75,0.125,0.0,0.75,Random,8,12
moderate_risk,-26.5,14,1.0,6,4,4,0.0,0.2857142857142857,0.07142857142857142,0.0,0.7857142857142857,Random,8,13
moderate_risk,-25.2,5,1.0,3,1,1,0.0,0.8,0.2,0.0,0.6,Random,8,14
moderate_risk,9.95,24,0.0,6,7,11,0.5,0.0,0.0,0.0,0.7083333333333334,Random,8,15
moderate_risk,-40.75,11,1.0,6,3,2,0.0,0.6363636363636364,0.09090909090909091,0.0,0.6363636363636364,Random,8,16
moderate_risk,1.2000000000000006,24,0.0,7,8,9,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,Random,8,17
moderate_risk,10.949999999999998,24,0.0,7,7,10,0.5416666666666666,0.0,0.0,0.0,0.7916666666666666,Random,8,18
moderate_risk,-7.650000000000005,24,0.0,7,8,9,0.20833333333333334,0.08333333333333333,0.0,0.0,0.7916666666666666,Random,8,19
high_risk,-25.05,4,1.0,2,2,0,0.0,1.0,0.25,0.0,0.25,Random,8,0
high_risk,-1.349999999999999,24,0.0,5,8,11,0.25,0.041666666666666664,0.0,0.0,0.5416666666666666,Random,8,1
high_risk,-25.35,6,1.0,3,2,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.5,Random,8,2
high_risk,-25.25,5,1.0,4,0,1,0.0,0.8,0.2,0.0,0.6,Random,8,3
high_risk,-25.25,5,1.0,2,2,1,0.0,0.8,0.2,0.0,0.6,Random,8,4
high_risk,-9.400000000000002,24,0.0,4,9,11,0.16666666666666666,0.041666666666666664,0.0,0.0,0.6666666666666666,Random,8,5
high_risk,1.6500000000000006,24,0.0,6,6,12,0.3333333333333333,0.0,0.0,0.0,0.7916666666666666,Random,8,6
high_risk,-27.749999999999996,24,0.0,6,8,10,0.0,0.20833333333333334,0.0,0.0,0.7083333333333334,Random,8,7
high_risk,-25.2,5,1.0,3,2,0,0.0,0.8,0.2,0.0,0.6,Random,8,8
high_risk,-20.2,4,1.0,3,0,1,0.0,0.75,0.25,0.0,0.5,Random,8,9
high_risk,-32.849999999999994,24,0.0,7,8,9,0.0,0.25,0.0,0.0,0.875,Random,8,10
high_risk,-30.05,5,1.0,2,3,0,0.0,1.0,0.2,0.0,0.2,Random,8,11
high_risk,-50.349999999999994,9,1.0,4,3,2,0.0,1.0,0.1111111111111111,0.0,0.7777777777777778,Random,8,12
high_risk,-30.1,5,1.0,1,4,0,0.0,1.0,0.2,0.0,0.4,Random,8,13
high_risk,-16.750000000000004,24,0.0,8,6,10,0.041666666666666664,0.125,0.0,0.0,0.625,Random,8,14
high_risk,-61.39999999999999,18,1.0,7,6,5,0.0,0.6111111111111112,0.05555555555555555,0.0,0.8333333333333334,Random,8,15
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,8,16
high_risk,-45.3,8,1.0,3,3,2,0.0,1.0,0.125,0.0,0.875,Random,8,17
high_risk,-55.45,12,1.0,2,8,2,0.0,0.8333333333333334,0.08333333333333333,0.0,0.5,Random,8,18
high_risk,-15.7,24,0.0,7,5,12,0.4583333333333333,0.20833333333333334,0.0,0.0,0.75,Random,8,19
shock_like,-16.0,2,1.0,1,1,0,0.0,1.0,0.5,1.0,0.5,Random,8,0
shock_like,-31.3,6,1.0,3,1,2,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,Random,8,1
shock_like,-16.05,2,1.0,2,0,0,0.0,1.0,0.5,1.0,0.5,Random,8,2
shock_like,-62.14999999999999,17,1.0,6,5,6,0.0,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.7058823529411765,Random,8,3
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,8,4
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,8,5
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,8,6
shock_like,-22.0,3,1.0,1,2,0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,Random,8,7
shock_like,-21.35,5,1.0,2,2,1,0.0,0.6,0.2,0.2,0.8,Random,8,8
shock_like,-26.649999999999988,24,0.0,6,6,12,0.08333333333333333,0.20833333333333334,0.0,0.041666666666666664,0.7916666666666666,Random,8,9
shock_like,-31.249999999999996,24,0.0,6,7,11,0.08333333333333333,0.25,0.0,0.041666666666666664,0.5416666666666666,Random,8,10
shock_like,-18.300000000000008,24,0.0,6,8,10,0.5,0.20833333333333334,0.0,0.08333333333333333,0.5833333333333334,Random,8,11
shock_like,-3.0500000000000007,24,0.0,6,5,13,0.375,0.08333333333333333,0.0,0.0,0.625,Random,8,12
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,8,13
shock_like,-22.0,3,1.0,0,3,0,0.0,1.0,0.3333333333333333,1.0,0.0,Random,8,14
shock_like,-4.3500000000000005,24,0.0,5,8,11,0.25,0.041666666666666664,0.0,0.041666666666666664,0.625,Random,8,15
shock_like,-28.0,4,1.0,1,3,0,0.0,1.0,0.25,1.0,0.25,Random,8,16
shock_like,-37.35,7,1.0,2,3,2,0.0,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.8571428571428571,Random,8,17
shock_like,-47.15,8,1.0,1,6,1,0.0,1.0,0.125,0.25,0.5,Random,8,18
shock_like,-48.5,9,1.0,5,1,3,0.0,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.8888888888888888,Random,8,19
recovering,7.799999999999999,24,0.0,9,5,10,0.4166666666666667,0.0,0.0,0.0,0.6666666666666666,Random,8,0
recovering,-17.85,24,0.0,6,5,13,0.16666666666666666,0.0,0.0,0.0,0.7083333333333334,Random,8,1
recovering,-29.3,24,0.0,7,12,5,0.125,0.25,0.0,0.0,0.6666666666666666,Random,8,2
recovering,-36.45,16,1.0,6,8,2,0.0,0.375,0.0625,0.0,0.625,Random,8,3
recovering,-30.85,10,1.0,7,1,2,0.0,0.5,0.1,0.0,0.7,Random,8,4
recovering,4.4,24,0.0,6,10,8,0.5,0.0,0.0,0.0,0.5833333333333334,Random,8,5
recovering,-28.5,10,1.0,7,2,1,0.2,0.5,0.1,0.0,0.4,Random,8,6
recovering,3.3500000000000005,24,0.0,3,13,8,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,Random,8,7
recovering,-17.55,19,1.0,8,7,4,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.0,0.3684210526315789,Random,8,8
recovering,-51.1,24,1.0,7,13,4,0.041666666666666664,0.375,0.041666666666666664,0.0,0.625,Random,8,9
recovering,0.6000000000000002,24,0.0,10,5,9,0.2916666666666667,0.0,0.0,0.0,0.75,Random,8,10
recovering,-9.650000000000002,24,0.0,9,9,6,0.5,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,8,11
recovering,-32.699999999999996,24,0.0,7,10,7,0.0,0.25,0.0,0.0,0.75,Random,8,12
recovering,-27.1,16,1.0,6,8,2,0.25,0.3125,0.0625,0.0,0.5625,Random,8,13
recovering,2.2,24,0.0,6,9,9,0.20833333333333334,0.0,0.0,0.0,0.75,Random,8,14
recovering,-38.1,24,0.0,10,7,7,0.16666666666666666,0.3333333333333333,0.0,0.0,0.75,Random,8,15
recovering,-31.6,16,1.0,6,9,1,0.0,0.3125,0.0625,0.0,0.6875,Random,8,16
recovering,-8.649999999999999,24,0.0,9,7,8,0.16666666666666666,0.08333333333333333,0.0,0.0,0.7083333333333334,Random,8,17
recovering,-5.0,24,0.0,10,7,7,0.125,0.041666666666666664,0.0,0.0,0.8333333333333334,Random,8,18
recovering,-21.2,24,0.0,4,8,12,0.25,0.0,0.0,0.0,0.5833333333333334,Random,8,19
mild_risk,11.5,24,0.0,0,20,4,0.5416666666666666,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,0
mild_risk,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,1
mild_risk,9.250000000000004,24,0.0,0,19,5,0.4583333333333333,0.0,0.0,0.0,0.375,RuleBased,8,2
mild_risk,7.000000000000003,24,0.0,0,19,5,0.375,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,3
mild_risk,8.2,24,0.0,0,20,4,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,4
mild_risk,7.200000000000002,24,0.0,0,21,3,0.375,0.0,0.0,0.0,0.25,RuleBased,8,5
mild_risk,8.200000000000003,24,0.0,0,20,4,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,6
mild_risk,12.600000000000001,24,0.0,0,20,4,0.5833333333333334,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,7
mild_risk,5.95,24,0.0,0,19,5,0.3333333333333333,0.0,0.0,0.0,0.375,RuleBased,8,8
mild_risk,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,9
mild_risk,14.9,24,0.0,0,21,3,0.6666666666666666,0.0,0.0,0.0,0.25,RuleBased,8,10
mild_risk,8.200000000000001,24,0.0,0,20,4,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,11
mild_risk,10.299999999999999,24,0.0,0,19,5,0.5,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,12
mild_risk,3.749999999999999,24,0.0,0,19,5,0.25,0.0,0.0,0.0,0.375,RuleBased,8,13
mild_risk,8.100000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,14
mild_risk,10.450000000000001,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.2916666666666667,RuleBased,8,15
mild_risk,10.450000000000003,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.2916666666666667,RuleBased,8,16
mild_risk,7.1,24,0.0,0,20,4,0.375,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,17
mild_risk,9.300000000000002,24,0.0,0,20,4,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,18
mild_risk,10.4,24,0.0,0,20,4,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,19
moderate_risk,11.450000000000001,24,0.0,0,18,6,0.5416666666666666,0.0,0.0,0.0,0.375,RuleBased,8,0
moderate_risk,10.3,24,0.0,0,18,6,0.5,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,1
moderate_risk,5.900000000000003,24,0.0,0,18,6,0.3333333333333333,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,2
moderate_risk,8.100000000000003,24,0.0,0,18,6,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,3
moderate_risk,8.200000000000001,24,0.0,0,19,5,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,4
moderate_risk,11.500000000000002,24,0.0,0,19,5,0.5416666666666666,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,5
moderate_risk,3.8,24,0.0,0,19,5,0.25,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,6
moderate_risk,10.400000000000002,24,0.0,0,19,5,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,7
moderate_risk,10.3,24,0.0,0,18,6,0.5,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,8
moderate_risk,3.7999999999999994,24,0.0,0,18,6,0.25,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,9
moderate_risk,8.300000000000004,24,0.0,0,20,4,0.4166666666666667,0.0,0.0,0.0,0.25,RuleBased,8,10
moderate_risk,11.5,24,0.0,0,19,5,0.5416666666666666,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,11
moderate_risk,11.400000000000002,24,0.0,0,18,6,0.5416666666666666,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,12
moderate_risk,7.000000000000002,24,0.0,0,18,6,0.375,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,13
moderate_risk,9.2,24,0.0,0,18,6,0.4583333333333333,0.0,0.0,0.0,0.4166666666666667,RuleBased,8,14
moderate_risk,9.299999999999999,24,0.0,0,19,5,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,15
moderate_risk,9.3,24,0.0,0,19,5,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,16
moderate_risk,10.4,24,0.0,0,19,5,0.5,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,17
moderate_risk,7.100000000000001,24,0.0,0,19,5,0.375,0.0,0.0,0.0,0.3333333333333333,RuleBased,8,18
