model,seed,episode,episode_reward,epsilon,mean_loss,steps
VQC-DQN,6,0,-20.1,0.99,,3
VQC-DQN,6,1,-56.04999999999999,0.9801,,15
VQC-DQN,6,2,-40.45,0.9702989999999999,,9
VQC-DQN,6,3,-31.0,0.96059601,21.481006349836075,11
VQC-DQN,6,4,-18.2,0.9509900498999999,18.765053510665894,24
VQC-DQN,6,5,9.899999999999999,0.9414801494009999,12.164831320444742,24
VQC-DQN,6,6,-51.099999999999994,0.9320653479069899,11.520809630552927,24
VQC-DQN,6,7,-14.449999999999996,0.92274469442792,9.316833039124807,24
VQC-DQN,6,8,-43.99999999999999,0.9135172474836407,8.924074172973633,24
VQC-DQN,6,9,-16.05,0.9043820750088043,10.26483678817749,2
VQC-DQN,6,10,-12.750000000000002,0.8953382542587163,9.085445960362753,24
VQC-DQN,6,11,-3.700000000000001,0.8863848717161291,7.35460118452708,24
VQC-DQN,6,12,-23.54999999999999,0.8775210229989678,6.228109260400136,24
VQC-DQN,6,13,-18.5,0.8687458127689781,5.19209020336469,24
VQC-DQN,6,14,0.9000000000000007,0.8600583546412883,4.742438341180484,24
VQC-DQN,6,15,5.749999999999997,0.8514577710948754,4.324507504701614,24
VQC-DQN,6,16,-10.75,0.8429431933839266,4.428732057412465,24
VQC-DQN,6,17,-21.750000000000004,0.8345137614500874,3.158175051212311,24
VQC-DQN,6,18,4.45,0.8261686238355865,3.090678165356318,24
VQC-DQN,6,19,-16.05,0.8179069375972307,3.3722327947616577,2
VQC-DQN,6,20,-11.45,0.8097278682212583,3.1882396886746087,24
VQC-DQN,6,21,-20.05,0.8016305895390458,3.667328715324402,3
VQC-DQN,6,22,-40.54999999999998,0.7936142836436553,3.1913001239299774,24
VQC-DQN,6,23,-40.2,0.7856781408072188,3.4889875253041587,6
VQC-DQN,6,24,-7.050000000000002,0.7778213593991465,2.6191673378149667,24
VQC-DQN,6,25,-1.4999999999999987,0.7700431458051551,2.461496338248253,24
VQC-DQN,6,26,-39.1,0.7623427143471035,2.572544038295746,6
VQC-DQN,6,27,4.049999999999997,0.7547192872036325,2.1988233576218286,24
VQC-DQN,6,28,12.149999999999999,0.7471720943315961,2.174849346280098,24
VQC-DQN,6,29,0.1500000000000007,0.7397003733882802,1.88183131814003,24
VQC-DQN,6,30,-3.7499999999999987,0.7323033696543974,1.8506363431612651,24
VQC-DQN,6,31,-10.7,0.7249803359578534,1.9252400969465573,24
VQC-DQN,6,32,-23.399999999999995,0.7177305325982748,1.960458368062973,24
VQC-DQN,6,33,-1.0500000000000003,0.7105532272722921,1.850749080379804,24
VQC-DQN,6,34,-24.4,0.7034476949995692,1.739113022883733,24
VQC-DQN,6,35,5.800000000000001,0.6964132180495735,1.5471747269233067,24
VQC-DQN,6,36,-6.4,0.6894490858690777,1.4942116489013035,24
VQC-DQN,6,37,-26.150000000000002,0.682554595010387,1.3892072141170502,24
VQC-DQN,6,38,-24.39999999999999,0.6757290490602831,1.4677265385786693,24
VQC-DQN,6,39,-21.349999999999998,0.6689717585696803,1.4124581987659137,24
VQC-DQN,6,40,-20.1,0.6622820409839835,1.2628022233645122,3
VQC-DQN,6,41,0.7999999999999966,0.6556592205741436,1.9684261133273442,24
VQC-DQN,6,42,-10.0,0.6491026283684022,2.1264493465423584,1
VQC-DQN,6,43,2.3499999999999996,0.6426116020847181,1.85965392490228,24
VQC-DQN,6,44,-23.849999999999984,0.6361854860638709,1.9951505810022354,24
VQC-DQN,6,45,0.15000000000000002,0.6298236312032323,1.7335094213485718,24
VQC-DQN,6,46,-12.05,0.6235253948912,1.671855757633845,24
VQC-DQN,6,47,-14.349999999999998,0.617290140942288,1.7512051517313176,11
VQC-DQN,6,48,-9.700000000000001,0.6111172395328651,1.6461312174797058,24
VQC-DQN,6,49,13.499999999999996,0.6050060671375365,1.7316645309329033,24
VQC-DQN,6,50,-2.35,0.5989560064661611,1.7594217136502266,24
VQC-DQN,6,51,-1.7499999999999996,0.5929664464014994,1.7781170109907787,24
VQC-DQN,6,52,-32.85,0.5870367819374844,1.572774035235246,24
VQC-DQN,6,53,6.749999999999998,0.5811664141181095,1.656216452519099,24
VQC-DQN,6,54,-8.350000000000005,0.5753547499769285,1.744533787171046,24
VQC-DQN,6,55,-59.749999999999986,0.5696012024771592,1.6512945741415024,24
VQC-DQN,6,56,7.899999999999999,0.5639051904523876,1.7297810316085815,24
VQC-DQN,6,57,-13.3,0.5582661385478638,1.5759396164313606,23
VQC-DQN,6,58,-4.449999999999999,0.5526834771623851,1.392547219991684,24
VQC-DQN,6,59,-32.95,0.5471566423907612,1.5994395822286607,20
VQC-DQN,6,60,1.1499999999999995,0.5416850759668536,1.6399864628911018,24
VQC-DQN,6,61,-38.900000000000006,0.536268225207185,1.792394510904948,15
VQC-DQN,6,62,4.149999999999999,0.5309055429551132,1.9149291565020878,24
VQC-DQN,6,63,4.450000000000001,0.525596487525562,1.8799144998192787,24
VQC-DQN,6,64,4.55,0.5203405226503064,1.750188281138738,24
VQC-DQN,6,65,-20.500000000000007,0.5151371174238033,1.915176160633564,24
VQC-DQN,6,66,2.1500000000000004,0.5099857462495653,1.9701712032159169,24
VQC-DQN,6,67,11.099999999999998,0.5048858887870696,1.6021801258126895,24
VQC-DQN,6,68,3.4499999999999997,0.4998370298991989,1.4937209288279216,24
VQC-DQN,6,69,-0.5,0.49483865960020695,1.6558916146556537,24
VQC-DQN,6,70,6.8999999999999995,0.4898902730042049,1.3826666176319122,24
VQC-DQN,6,71,3.4,0.48499137027416284,1.59175888945659,24
VQC-DQN,6,72,14.8,0.4801414565714212,1.6857302089532216,24
VQC-DQN,6,73,-6.05,0.475340042005707,1.4715229868888855,24
VQC-DQN,6,74,8.05,0.47058664158564995,1.7411058793465297,24
VQC-DQN,6,75,12.249999999999996,0.4658807751697934,1.4888166015346844,24
VQC-DQN,6,76,12.399999999999999,0.4612219674180955,1.4292197103301685,24
VQC-DQN,6,77,14.449999999999998,0.45660974774391455,1.0432442985475063,24
VQC-DQN,6,78,-3.0500000000000025,0.4520436502664754,1.2602095728119214,24
VQC-DQN,6,79,17.9,0.44752321376381066,1.2929649737974007,24
VQC-DQN,6,80,10.449999999999998,0.44304798162617254,1.3518208339810371,24
VQC-DQN,6,81,15.649999999999999,0.4386175018099108,1.4156326229373615,24
VQC-DQN,6,82,4.55,0.4342313267918117,1.301166718204816,24
VQC-DQN,6,83,13.449999999999998,0.4298890135238936,1.4154471556345622,24
VQC-DQN,6,84,13.349999999999996,0.42559012338865465,1.185573445012172,24
VQC-DQN,6,85,0.9000000000000004,0.4213342221547681,1.3136885315179825,24
VQC-DQN,6,86,5.099999999999999,0.41712087993322045,1.175938385228316,24
VQC-DQN,6,87,16.849999999999998,0.41294967113388825,1.0630201113720734,24
VQC-DQN,6,88,19.099999999999994,0.40882017442254937,1.114849718908469,24
VQC-DQN,6,89,13.599999999999998,0.4047319726783239,1.134408064186573,24
VQC-DQN,6,90,4.099999999999998,0.40068465295154065,1.0571463319162528,24
VQC-DQN,6,91,-10.200000000000006,0.39667780642202527,1.2787460858623187,24
VQC-DQN,6,92,9.1,0.392711028357805,1.235500443726778,24
VQC-DQN,6,93,4.75,0.38878391807422696,1.0560915817817051,24
VQC-DQN,6,94,9.35,0.3848960788934847,0.9703279982010523,24
VQC-DQN,6,95,13.449999999999996,0.38104711810454983,0.8972872992356619,24
VQC-DQN,6,96,11.2,0.37723664692350434,0.9585476070642471,24
VQC-DQN,6,97,13.549999999999999,0.37346428045426927,0.8629413458208243,24
VQC-DQN,6,98,14.699999999999998,0.36972963764972655,0.9134666447838148,24
VQC-DQN,6,99,5.550000000000002,0.36603234127322926,0.8380255922675133,24
VQC-DQN,6,100,-10.0,0.36237201786049694,1.0309109687805176,1
VQC-DQN,6,101,-26.4,0.358748297681892,1.2211784558991592,24
VQC-DQN,6,102,-3.7999999999999994,0.35516081470507305,1.0294346784551938,24
VQC-DQN,6,103,8.8,0.3516092065580223,0.8821475468575954,24
VQC-DQN,6,104,6.25,0.34809311449244207,0.8139898156126341,24
VQC-DQN,6,105,9.949999999999998,0.34461218334751764,0.969493854790926,24
VQC-DQN,6,106,14.499999999999998,0.34116606151404244,0.9363074563443661,24
VQC-DQN,6,107,6.75,0.337754400898902,0.904686376452446,24
VQC-DQN,6,108,16.499999999999996,0.334376856889913,1.0551914051175117,24
VQC-DQN,6,109,15.599999999999996,0.33103308832101386,1.0788830084105332,24
VQC-DQN,6,110,15.799999999999999,0.3277227574378037,0.8206311427056789,24
VQC-DQN,6,111,1.7499999999999998,0.3244455298634257,1.0416849926114082,24
VQC-DQN,6,112,14.449999999999996,0.3212010745647914,0.9738881041606268,24
VQC-DQN,6,113,17.599999999999994,0.3179890638191435,0.8990774682412545,24
VQC-DQN,6,114,-8.65000000000001,0.31480917318095203,0.917515330016613,24
VQC-DQN,6,115,8.9,0.3116610814491425,0.9579001689950625,24
VQC-DQN,6,116,16.499999999999996,0.30854447063465107,0.8101185945173105,24
VQC-DQN,6,117,17.799999999999997,0.30545902592830454,0.8737247300644716,24
VQC-DQN,6,118,18.099999999999998,0.3024044356690215,0.8728182750443617,24
VQC-DQN,6,119,20.25,0.29938039131233124,0.7618218796948591,24
VQC-DQN,6,120,17.849999999999998,0.2963865873992079,0.8729778826236725,24
VQC-DQN,6,121,14.499999999999996,0.29342272152521587,0.876240553955237,24
VQC-DQN,6,122,21.099999999999994,0.2904884943099637,0.9202093047400316,24
VQC-DQN,6,123,4.549999999999999,0.28758360936686406,0.8505418685575327,24
VQC-DQN,6,124,11.049999999999995,0.2847077732731954,0.9586153887212276,24
VQC-DQN,6,125,16.799999999999997,0.28186069554046345,0.9191826718548933,24
