profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-37.4,24,0.0,6,12,6,0.0,0.2916666666666667,0.0,0.0,0.5833333333333334,Random,16,0
mild_risk,-22.65,24,0.0,7,10,7,0.0,0.16666666666666666,0.0,0.0,0.5416666666666666,Random,16,1
mild_risk,-40.5,22,1.0,7,10,5,0.2727272727272727,0.36363636363636365,0.045454545454545456,0.0,0.6818181818181818,Random,16,2
mild_risk,-46.35,23,1.0,9,8,6,0.043478260869565216,0.34782608695652173,0.043478260869565216,0.0,0.8695652173913043,Random,16,3
mild_risk,1.0,24,0.0,8,5,11,0.375,0.0,0.0,0.0,0.6666666666666666,Random,16,4
mild_risk,-41.8,19,1.0,11,2,6,0.0,0.3684210526315789,0.05263157894736842,0.0,0.631578947368421,Random,16,5
mild_risk,-25.4,15,1.0,5,8,2,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.5333333333333333,Random,16,6
mild_risk,-23.799999999999997,18,1.0,7,7,4,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.0,0.8333333333333334,Random,16,7
mild_risk,-40.55,10,1.0,5,4,1,0.0,0.7,0.1,0.0,0.6,Random,16,8
mild_risk,-32.800000000000004,24,0.0,7,10,7,0.0,0.25,0.0,0.0,0.8333333333333334,Random,16,9
mild_risk,10.899999999999997,24,0.0,8,6,10,0.5416666666666666,0.0,0.0,0.0,0.8333333333333334,Random,16,10
mild_risk,-55.85,15,1.0,7,6,2,0.0,0.6666666666666666,0.06666666666666667,0.0,0.5333333333333333,Random,16,11
mild_risk,4.550000000000001,24,0.0,7,3,14,0.5,0.0,0.0,0.0,0.4583333333333333,Random,16,12
mild_risk,4.849999999999999,24,0.0,8,7,9,0.375,0.0,0.0,0.0,0.625,Random,16,13
mild_risk,-30.85,19,1.0,10,2,7,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.0,0.5789473684210527,Random,16,14
mild_risk,-45.7,12,1.0,7,2,3,0.0,0.6666666666666666,0.08333333333333333,0.0,0.5833333333333334,Random,16,15
mild_risk,-27.4,21,1.0,7,10,4,0.0,0.19047619047619047,0.047619047619047616,0.0,0.6666666666666666,Random,16,16
mild_risk,-21.85,24,0.0,8,10,6,0.041666666666666664,0.16666666666666666,0.0,0.0,0.7916666666666666,Random,16,17
mild_risk,-3.000000000000001,24,0.0,9,4,11,0.375,0.08333333333333333,0.0,0.0,0.5833333333333334,Random,16,18
mild_risk,1.1,24,0.0,7,7,10,0.16666666666666666,0.0,0.0,0.0,0.75,Random,16,19
moderate_risk,8.000000000000002,24,0.0,5,13,6,0.4166666666666667,0.0,0.0,0.0,0.5,Random,16,0
moderate_risk,-35.75,10,1.0,5,3,2,0.0,0.6,0.1,0.0,0.8,Random,16,1
moderate_risk,-21.25,11,1.0,4,4,3,0.0,0.2727272727272727,0.09090909090909091,0.0,0.9090909090909091,Random,16,2
moderate_risk,-81.79999999999998,24,1.0,10,6,8,0.0,0.625,0.041666666666666664,0.0,0.75,Random,16,3
moderate_risk,-20.45,6,1.0,3,3,0,0.0,0.5,0.16666666666666666,0.0,0.5,Random,16,4
moderate_risk,-61.699999999999996,20,1.0,8,7,5,0.0,0.55,0.05,0.0,0.8,Random,16,5
moderate_risk,-15.55,6,1.0,3,2,1,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,Random,16,6
moderate_risk,-36.65,17,1.0,5,8,4,0.0,0.35294117647058826,0.058823529411764705,0.0,0.7058823529411765,Random,16,7
moderate_risk,-71.69999999999999,21,1.0,9,5,7,0.0,0.6190476190476191,0.047619047619047616,0.0,0.8571428571428571,Random,16,8
moderate_risk,-20.2,4,1.0,3,1,0,0.0,0.75,0.25,0.0,0.75,Random,16,9
moderate_risk,-25.35,6,1.0,3,3,0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.5,Random,16,10
moderate_risk,-22.750000000000004,24,0.0,7,9,8,0.0,0.16666666666666666,0.0,0.0,0.625,Random,16,11
moderate_risk,-56.949999999999996,21,1.0,8,7,6,0.0,0.47619047619047616,0.047619047619047616,0.0,0.8571428571428571,Random,16,12
moderate_risk,-35.85,11,1.0,5,4,2,0.0,0.5454545454545454,0.09090909090909091,0.0,0.6363636363636364,Random,16,13
moderate_risk,-20.1,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,0.0,1.0,Random,16,14
moderate_risk,-36.7,17,1.0,6,7,4,0.0,0.35294117647058826,0.058823529411764705,0.0,0.7647058823529411,Random,16,15
