profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-21.0,10,1.0,6,3,1,0.0,0.3,0.1,0.0,0.6,Random,4,0
mild_risk,-26.3,18,1.0,7,7,4,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.0,0.6111111111111112,Random,4,1
mild_risk,-11.399999999999999,24,0.0,7,9,8,0.25,0.125,0.0,0.0,0.75,Random,4,2
mild_risk,-16.2,16,1.0,6,8,2,0.3125,0.1875,0.0625,0.0,0.5,Random,4,3
mild_risk,-3.5999999999999983,24,0.0,5,9,10,0.4166666666666667,0.0,0.0,0.0,0.6666666666666666,Random,4,4
mild_risk,-22.75,24,0.0,10,8,6,0.375,0.25,0.0,0.0,0.7083333333333334,Random,4,5
mild_risk,3.3,24,0.0,6,11,7,0.25,0.0,0.0,0.0,0.75,Random,4,6
mild_risk,-30.5,15,1.0,6,7,2,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.8666666666666667,Random,4,7
mild_risk,-71.89999999999998,24,0.0,11,5,8,0.0,0.5833333333333334,0.0,0.0,0.75,Random,4,8
mild_risk,-20.55,7,1.0,4,3,0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,Random,4,9
mild_risk,-31.15,13,1.0,6,6,1,0.0,0.38461538461538464,0.07692307692307693,0.0,0.6153846153846154,Random,4,10
mild_risk,-40.3,24,0.0,8,8,8,0.08333333333333333,0.3333333333333333,0.0,0.0,0.75,Random,4,11
mild_risk,6.699999999999998,24,0.0,5,11,8,0.375,0.0,0.0,0.0,0.6666666666666666,Random,4,12
mild_risk,-26.950000000000003,18,1.0,8,5,5,0.0,0.2222222222222222,0.05555555555555555,0.0,0.6111111111111112,Random,4,13
mild_risk,-20.65,24,0.0,9,7,8,0.08333333333333333,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,4,14
mild_risk,-42.5,20,1.0,8,8,4,0.2,0.4,0.05,0.0,0.75,Random,4,15
mild_risk,-13.050000000000004,24,0.0,8,10,6,0.0,0.08333333333333333,0.0,0.0,0.7083333333333334,Random,4,16
mild_risk,-62.149999999999984,24,0.0,8,7,9,0.0,0.5,0.0,0.0,0.7916666666666666,Random,4,17
mild_risk,-9.249999999999996,24,0.0,6,10,8,0.3333333333333333,0.125,0.0,0.0,0.7916666666666666,Random,4,18
mild_risk,10.899999999999997,24,0.0,8,7,9,0.5416666666666666,0.0,0.0,0.0,0.8333333333333334,Random,4,19
moderate_risk,-36.45,15,1.0,7,5,3,0.0,0.4,0.06666666666666667,0.0,0.7333333333333333,Random,4,0
moderate_risk,9.899999999999999,24,0.0,6,7,11,0.5,0.0,0.0,0.0,0.75,Random,4,1
moderate_risk,11.149999999999997,24,0.0,3,11,10,0.5416666666666666,0.0,0.0,0.0,0.625,Random,4,2
moderate_risk,-32.60000000000001,23,1.0,9,8,6,0.0,0.21739130434782608,0.043478260869565216,0.0,0.6956521739130435,Random,4,3
moderate_risk,-20.15,4,1.0,3,1,0,0.0,0.75,0.25,0.0,0.25,Random,4,4
moderate_risk,-35.6,24,0.0,9,5,10,0.125,0.20833333333333334,0.0,0.0,0.5,Random,4,5
moderate_risk,-0.09999999999999978,24,0.0,8,5,11,0.125,0.0,0.0,0.0,0.8333333333333334,Random,4,6
moderate_risk,-20.25,4,1.0,3,1,0,0.0,0.75,0.25,0.0,0.75,Random,4,7
moderate_risk,-34.8,19,1.0,6,9,4,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.0,0.7368421052631579,Random,4,8
moderate_risk,-20.35,5,1.0,4,0,1,0.0,0.6,0.2,0.0,0.6,Random,4,9
moderate_risk,1.5000000000000004,24,0.0,6,7,11,0.25,0.0,0.0,0.0,0.6666666666666666,Random,4,10
moderate_risk,8.85,24,0.0,6,7,11,0.4583333333333333,0.0,0.0,0.0,0.7083333333333334,Random,4,11
moderate_risk,-86.24999999999999,22,1.0,9,5,8,0.0,0.7272727272727273,0.045454545454545456,0.0,0.6363636363636364,Random,4,12
moderate_risk,-40.35000000000001,16,1.0,8,2,6,0.0625,0.4375,0.0625,0.0,0.6875,Random,4,13
moderate_risk,-7.400000000000002,24,0.0,5,9,10,0.20833333333333334,0.08333333333333333,0.0,0.0,0.5833333333333334,Random,4,14
moderate_risk,-20.35,6,1.0,3,3,0,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,Random,4,15
moderate_risk,-3.1499999999999995,24,0.0,5,12,7,0.0,0.0,0.0,0.0,0.625,Random,4,16
moderate_risk,-71.19999999999999,17,1.0,7,4,6,0.0,0.7647058823529411,0.058823529411764705,0.0,1.0,Random,4,17
moderate_risk,-35.25,7,1.0,5,1,1,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,Random,4,18
moderate_risk,12.099999999999996,24,0.0,7,5,12,0.5833333333333334,0.0,0.0,0.0,0.75,Random,4,19
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,4,0
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,4,1
high_risk,-3.649999999999999,24,0.0,6,9,9,0.16666666666666666,0.041666666666666664,0.0,0.0,0.625,Random,4,2
high_risk,-25.1,4,1.0,3,1,0,0.0,1.0,0.25,0.0,0.75,Random,4,3
high_risk,-66.39999999999999,20,1.0,8,6,6,0.0,0.6,0.05,0.0,0.6,Random,4,4
high_risk,-20.05,3,1.0,3,0,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,4,5
high_risk,-51.650000000000006,19,1.0,4,10,5,0.0,0.47368421052631576,0.05263157894736842,0.0,0.7368421052631579,Random,4,6
high_risk,-76.69999999999999,24,0.0,10,5,9,0.0,0.625,0.0,0.0,0.6666666666666666,Random,4,7
high_risk,-42.55,24,0.0,8,6,10,0.0,0.3333333333333333,0.0,0.0,0.7916666666666666,Random,4,8
high_risk,-3.650000000000004,24,0.0,6,8,10,0.5416666666666666,0.125,0.0,0.0,0.7083333333333334,Random,4,9
high_risk,-47.44999999999998,24,0.0,10,5,9,0.0,0.375,0.0,0.0,0.7916666666666666,Random,4,10
high_risk,-35.8,11,1.0,4,4,3,0.0,0.5454545454545454,0.09090909090909091,0.0,0.6363636363636364,Random,4,11
high_risk,-40.650000000000006,10,1.0,4,3,3,0.0,0.7,0.1,0.0,0.8,Random,4,12
high_risk,-20.2,4,1.0,2,2,0,0.0,0.75,0.25,0.0,0.75,Random,4,13
high_risk,-20.2,4,1.0,3,0,1,0.0,0.75,0.25,0.0,0.5,Random,4,14
high_risk,-40.099999999999994,24,0.0,9,3,12,0.08333333333333333,0.3333333333333333,0.0,0.0,0.5833333333333334,Random,4,15
high_risk,-25.35,6,1.0,4,1,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,Random,4,16
high_risk,-20.650000000000002,24,0.0,7,6,11,0.08333333333333333,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,4,17
high_risk,-4.6,24,0.0,5,6,13,0.16666666666666666,0.0,0.0,0.0,0.75,Random,4,18
high_risk,-20.6,24,0.0,6,11,7,0.08333333333333333,0.16666666666666666,0.0,0.0,0.6666666666666666,Random,4,19
shock_like,-35.25,6,1.0,3,2,1,0.0,0.8333333333333334,0.16666666666666666,1.0,0.6666666666666666,Random,4,0
shock_like,-16.0,2,1.0,1,1,0,0.0,1.0,0.5,1.0,0.5,Random,4,1
shock_like,-21.2,4,1.0,3,0,1,0.0,0.75,0.25,0.5,0.5,Random,4,2
shock_like,-47.099999999999994,22,1.0,8,7,7,0.0,0.36363636363636365,0.045454545454545456,0.0,0.6363636363636364,Random,4,3
shock_like,-16.05,2,1.0,1,1,0,0.0,1.0,0.5,1.0,1.0,Random,4,4
shock_like,-22.1,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,1.0,1.0,Random,4,5
shock_like,-71.79999999999998,16,1.0,5,6,5,0.0,0.8125,0.0625,0.0625,0.6875,Random,4,6
shock_like,-71.89999999999999,15,1.0,4,7,4,0.0,0.7333333333333333,0.06666666666666667,0.8,0.6666666666666666,Random,4,7
shock_like,-20.1,3,1.0,2,0,1,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,Random,4,8
shock_like,-16.05,2,1.0,1,1,0,0.0,1.0,0.5,1.0,1.0,Random,4,9
shock_like,-16.05,2,1.0,2,0,0,0.0,1.0,0.5,1.0,0.5,Random,4,10
shock_like,-16.05,2,1.0,1,1,0,0.0,1.0,0.5,1.0,1.0,Random,4,11
shock_like,-113.19999999999996,24,0.0,4,12,8,0.0,0.8333333333333334,0.0,0.5,0.6666666666666666,Random,4,12
shock_like,-22.0,3,1.0,1,2,0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,Random,4,13
shock_like,-22.699999999999992,24,0.0,6,8,10,0.041666666666666664,0.16666666666666666,0.0,0.041666666666666664,0.6666666666666666,Random,4,14
shock_like,-42.5,10,1.0,3,5,2,0.0,0.7,0.1,0.2,0.5,Random,4,15
