profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,10.099999999999998,24,0.0,7,7,10,0.5,0.0,0.0,0.0,0.5833333333333334,Random,11,0
mild_risk,-20.999999999999996,24,0.0,10,4,10,0.25,0.20833333333333334,0.0,0.0,0.5833333333333334,Random,11,1
mild_risk,-37.55,23,1.0,8,9,6,0.0,0.2608695652173913,0.043478260869565216,0.0,0.782608695652174,Random,11,2
mild_risk,-25.55,8,1.0,5,2,1,0.0,0.5,0.125,0.0,0.375,Random,11,3
mild_risk,-20.3,21,1.0,8,9,4,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.0,0.6666666666666666,Random,11,4
mild_risk,-51.19999999999998,24,0.0,10,8,6,0.041666666666666664,0.4166666666666667,0.0,0.0,0.75,Random,11,5
mild_risk,-54.4,21,1.0,9,7,5,0.09523809523809523,0.47619047619047616,0.047619047619047616,0.0,0.5238095238095238,Random,11,6
mild_risk,-62.04999999999999,23,1.0,10,6,7,0.0,0.4782608695652174,0.043478260869565216,0.0,0.782608695652174,Random,11,7
mild_risk,1.8000000000000012,24,0.0,10,4,10,0.375,0.041666666666666664,0.0,0.0,0.6666666666666666,Random,11,8
mild_risk,-14.45,24,0.0,9,7,8,0.125,0.125,0.0,0.0,0.5416666666666666,Random,11,9
mild_risk,-15.55,7,1.0,4,3,0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,Random,11,10
mild_risk,10.15,24,0.0,7,8,9,0.5,0.0,0.0,0.0,0.5416666666666666,Random,11,11
mild_risk,-10.850000000000001,24,0.0,9,7,8,0.08333333333333333,0.08333333333333333,0.0,0.0,0.7083333333333334,Random,11,12
mild_risk,9.849999999999998,24,0.0,8,8,8,0.5,0.0,0.0,0.0,0.7916666666666666,Random,11,13
mild_risk,-5.800000000000002,24,0.0,6,8,10,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,Random,11,14
mild_risk,-8.2,24,0.0,8,10,6,0.0,0.041666666666666664,0.0,0.0,0.75,Random,11,15
mild_risk,-30.75,10,1.0,5,4,1,0.0,0.5,0.1,0.0,0.6,Random,11,16
mild_risk,-55.999999999999986,24,0.0,6,11,7,0.041666666666666664,0.4583333333333333,0.0,0.0,0.6666666666666666,Random,11,17
mild_risk,-15.75,20,1.0,8,6,6,0.3,0.15,0.05,0.0,0.65,Random,11,18
mild_risk,6.7,24,0.0,10,5,9,0.375,0.0,0.0,0.0,0.6666666666666666,Random,11,19
moderate_risk,6.749999999999998,24,0.0,6,8,10,0.375,0.0,0.0,0.0,0.625,Random,11,0
moderate_risk,-41.24999999999999,24,0.0,7,8,9,0.041666666666666664,0.3333333333333333,0.0,0.0,0.625,Random,11,1
moderate_risk,-45.3,9,1.0,3,5,1,0.0,0.8888888888888888,0.1111111111111111,0.0,0.5555555555555556,Random,11,2
moderate_risk,-25.1,4,1.0,3,1,0,0.0,1.0,0.25,0.0,0.75,Random,11,3
moderate_risk,-10.95,24,0.0,5,6,13,0.25,0.041666666666666664,0.0,0.0,0.625,Random,11,4
moderate_risk,-0.8000000000000012,24,0.0,6,7,11,0.4583333333333333,0.0,0.0,0.0,0.8333333333333334,Random,11,5
moderate_risk,-12.0,24,0.0,8,9,7,0.041666666666666664,0.08333333333333333,0.0,0.0,0.75,Random,11,6
moderate_risk,-35.95,12,1.0,4,6,2,0.0,0.5,0.08333333333333333,0.0,0.6666666666666666,Random,11,7
moderate_risk,-20.3,5,1.0,4,0,1,0.0,0.6,0.2,0.0,0.4,Random,11,8
moderate_risk,-52.34999999999998,24,0.0,7,7,10,0.0,0.4166666666666667,0.0,0.0,0.7916666666666666,Random,11,9
moderate_risk,-5.000000000000002,24,0.0,7,4,13,0.2916666666666667,0.0,0.0,0.0,0.6666666666666666,Random,11,10
moderate_risk,-25.45,7,1.0,5,1,1,0.0,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,Random,11,11
moderate_risk,-30.400000000000002,7,1.0,4,2,1,0.0,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,Random,11,12
moderate_risk,4.999999999999999,24,0.0,7,6,11,0.375,0.0,0.0,0.0,0.5,Random,11,13
moderate_risk,-20.35,5,1.0,4,1,0,0.0,0.6,0.2,0.0,0.6,Random,11,14
moderate_risk,-42.0,18,1.0,10,2,6,0.2222222222222222,0.4444444444444444,0.05555555555555555,0.0,0.4444444444444444,Random,11,15
moderate_risk,-50.6,12,1.0,3,7,2,0.0,0.75,0.08333333333333333,0.0,0.5833333333333334,Random,11,16
moderate_risk,-51.3,17,1.0,6,6,5,0.0,0.5294117647058824,0.058823529411764705,0.0,0.6470588235294118,Random,11,17
moderate_risk,-25.3,5,1.0,3,1,1,0.0,0.8,0.2,0.0,1.0,Random,11,18
moderate_risk,2.0999999999999996,24,0.0,5,9,10,0.4166666666666667,0.0,0.0,0.0,0.6666666666666666,Random,11,19
high_risk,-25.15,4,1.0,3,0,1,0.0,1.0,0.25,0.0,0.75,Random,11,0
high_risk,-30.05,5,1.0,2,3,0,0.0,1.0,0.2,0.0,0.2,Random,11,1
high_risk,-86.69999999999997,24,0.0,7,8,9,0.0,0.7083333333333334,0.0,0.0,0.8333333333333334,Random,11,2
high_risk,-40.400000000000006,8,1.0,4,1,3,0.0,0.875,0.125,0.0,0.875,Random,11,3
high_risk,-40.45,9,1.0,4,3,2,0.0,0.7777777777777778,0.1111111111111111,0.0,0.5555555555555556,Random,11,4
high_risk,-16.600000000000005,24,0.0,5,9,10,0.3333333333333333,0.125,0.0,0.0,0.5833333333333334,Random,11,5
high_risk,-7.1000000000000005,24,0.0,1,12,11,0.25,0.041666666666666664,0.0,0.0,0.5833333333333334,Random,11,6
high_risk,-20.05,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,Random,11,7
high_risk,-50.4,9,1.0,4,2,3,0.0,1.0,0.1111111111111111,0.0,1.0,Random,11,8
high_risk,-51.1,15,1.0,5,6,4,0.0,0.6,0.06666666666666667,0.0,0.6666666666666666,Random,11,9
high_risk,-51.099999999999994,15,1.0,7,3,5,0.0,0.6,0.06666666666666667,0.0,0.6666666666666666,Random,11,10
high_risk,-30.3,6,1.0,3,2,1,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,Random,11,11
high_risk,-9.650000000000006,24,0.0,5,9,10,0.5,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,11,12
high_risk,-11.950000000000001,24,0.0,8,4,12,0.16666666666666666,0.0,0.0,0.0,0.5416666666666666,Random,11,13
high_risk,-30.45,8,1.0,4,3,1,0.0,0.625,0.125,0.0,0.375,Random,11,14
high_risk,-71.35,20,1.0,7,8,5,0.0,0.65,0.05,0.0,0.65,Random,11,15
high_risk,-35.25,6,1.0,2,3,1,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,Random,11,16
high_risk,-42.54999999999998,24,0.0,6,10,8,0.0,0.3333333333333333,0.0,0.0,0.7916666666666666,Random,11,17
high_risk,-21.0,10,1.0,3,4,3,0.0,0.3,0.1,0.0,0.7,Random,11,18
high_risk,4.550000000000001,24,0.0,4,9,11,0.2916666666666667,0.0,0.0,0.0,0.625,Random,11,19
shock_like,-46.1,7,1.0,1,5,1,0.0,1.0,0.14285714285714285,1.0,0.42857142857142855,Random,11,0
