profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
shock_like,7.2,24,0.0,0,16,8,0.4166666666666667,0.0,0.0,0.041666666666666664,0.3333333333333333,RuleBased,27,1
shock_like,6.100000000000001,24,0.0,0,17,7,0.375,0.0,0.0,0.041666666666666664,0.3333333333333333,RuleBased,27,2
shock_like,4.5000000000000036,24,0.0,0,18,6,0.4583333333333333,0.041666666666666664,0.0,0.0,0.25,RuleBased,27,3
shock_like,9.3,24,0.0,0,17,7,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,RuleBased,27,4
shock_like,4.500000000000003,24,0.0,0,17,7,0.5,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,RuleBased,27,5
shock_like,3.200000000000001,24,0.0,0,16,8,0.4166666666666667,0.041666666666666664,0.0,0.0,0.4166666666666667,RuleBased,27,6
shock_like,0.0500000000000026,24,0.0,0,16,8,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.375,RuleBased,27,7
shock_like,11.600000000000001,24,0.0,2,15,7,0.625,0.0,0.0,0.08333333333333333,0.4166666666666667,RuleBased,27,8
shock_like,-3.299999999999997,24,0.0,0,16,8,0.16666666666666666,0.041666666666666664,0.0,0.0,0.3333333333333333,RuleBased,27,9
shock_like,7.050000000000002,24,0.0,0,16,8,0.375,0.0,0.0,0.0,0.375,RuleBased,27,10
shock_like,8.250000000000004,24,0.0,0,17,7,0.4166666666666667,0.0,0.0,0.0,0.2916666666666667,RuleBased,27,11
shock_like,4.500000000000002,24,0.0,0,17,7,0.5,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,RuleBased,27,12
shock_like,6.938893903907228e-16,24,0.0,0,17,7,0.2916666666666667,0.041666666666666664,0.0,0.0,0.3333333333333333,RuleBased,27,13
shock_like,7.200000000000001,24,0.0,0,17,7,0.4166666666666667,0.0,0.0,0.041666666666666664,0.3333333333333333,RuleBased,27,14
shock_like,6.050000000000003,24,0.0,0,17,7,0.3333333333333333,0.0,0.0,0.0,0.2916666666666667,RuleBased,27,15
