model,seed,episode,episode_reward,epsilon,mean_loss,steps
VQC-DQN,28,0,-10.0,0.99,,1
VQC-DQN,28,1,-16.55,0.9801,,10
VQC-DQN,28,2,-1.7499999999999987,0.9702989999999999,8.692070245742798,24
VQC-DQN,28,3,-14.8,0.96059601,7.318493908101862,22
VQC-DQN,28,4,8.549999999999997,0.9509900498999999,7.091157108545303,24
VQC-DQN,28,5,5.000000000000001,0.9414801494009999,5.127481281757355,24
VQC-DQN,28,6,-23.65,0.9320653479069899,3.4940933651394315,9
VQC-DQN,28,7,-33.6,0.92274469442792,6.017682855779475,11
VQC-DQN,28,8,-25.649999999999995,0.9135172474836407,6.173082361618678,24
VQC-DQN,28,9,-8.000000000000002,0.9043820750088043,6.576604773600896,24
VQC-DQN,28,10,-16.7,0.8953382542587163,4.410389410952727,24
VQC-DQN,28,11,-31.549999999999994,0.8863848717161291,5.198710069060326,24
VQC-DQN,28,12,7.750000000000001,0.8775210229989678,4.817148012419541,24
VQC-DQN,28,13,-22.0,0.8687458127689781,4.147287895282109,24
VQC-DQN,28,14,-2.1000000000000005,0.8600583546412883,3.5280955682198205,24
VQC-DQN,28,15,-10.900000000000002,0.8514577710948754,3.086830496788025,24
VQC-DQN,28,16,-8.400000000000002,0.8429431933839266,3.0003513512404067,23
VQC-DQN,28,17,10.25,0.8345137614500874,2.884657402833303,24
VQC-DQN,28,18,-35.2,0.8261686238355865,2.7188643167416253,24
VQC-DQN,28,19,9.749999999999998,0.8179069375972307,2.1032776857415834,24
VQC-DQN,28,20,-71.84999999999998,0.8097278682212583,1.7534553905328114,24
VQC-DQN,28,21,-52.149999999999984,0.8016305895390458,2.2665551900863647,24
VQC-DQN,28,22,-12.499999999999993,0.7936142836436553,1.9293107812603314,24
VQC-DQN,28,23,8.95,0.7856781408072188,2.118487313389778,24
VQC-DQN,28,24,-12.300000000000002,0.7778213593991465,1.8414467076460521,24
VQC-DQN,28,25,-22.700000000000003,0.7700431458051551,1.729849177102248,24
VQC-DQN,28,26,-14.850000000000003,0.7623427143471035,1.728548693160216,24
VQC-DQN,28,27,11.1,0.7547192872036325,1.6098708858092625,24
VQC-DQN,28,28,7.600000000000001,0.7471720943315961,1.521114744246006,24
VQC-DQN,28,29,-59.79999999999998,0.7397003733882802,1.6801775246858597,24
VQC-DQN,28,30,-41.04999999999998,0.7323033696543974,1.6479047412673633,24
VQC-DQN,28,31,11.049999999999999,0.7249803359578534,1.7609712208310764,24
VQC-DQN,28,32,4.8500000000000005,0.7177305325982748,1.7279944544037182,24
VQC-DQN,28,33,-9.450000000000001,0.7105532272722921,1.6590450356403987,24
VQC-DQN,28,34,5.250000000000001,0.7034476949995692,1.851245512564977,24
VQC-DQN,28,35,6.549999999999998,0.6964132180495735,1.4730865756670635,24
VQC-DQN,28,36,6.550000000000001,0.6894490858690777,1.563533845047156,24
VQC-DQN,28,37,12.2,0.682554595010387,1.2470417656004429,24
VQC-DQN,28,38,-32.49999999999998,0.6757290490602831,1.5244517823060353,24
VQC-DQN,28,39,1.2499999999999998,0.6689717585696803,1.372118279337883,24
VQC-DQN,28,40,-16.2,0.6622820409839835,1.203190376361211,24
VQC-DQN,28,41,-0.7999999999999983,0.6556592205741436,1.7494834413131077,24
VQC-DQN,28,42,-10.850000000000005,0.6491026283684022,1.5066269685824711,24
VQC-DQN,28,43,-2.600000000000004,0.6426116020847181,1.5902869676550229,24
VQC-DQN,28,44,4.399999999999999,0.6361854860638709,1.4506214608748753,24
VQC-DQN,28,45,19.899999999999995,0.6298236312032323,1.4986497436960537,24
VQC-DQN,28,46,12.199999999999998,0.6235253948912,1.40976927926143,24
VQC-DQN,28,47,10.049999999999999,0.617290140942288,1.2861667672793071,24
VQC-DQN,28,48,17.649999999999995,0.6111172395328651,1.2059267709652584,24
VQC-DQN,28,49,-10.649999999999999,0.6050060671375365,1.2132103865345318,24
VQC-DQN,28,50,9.549999999999999,0.5989560064661611,1.2096837212642033,24
VQC-DQN,28,51,14.349999999999998,0.5929664464014994,1.4091875577966373,24
VQC-DQN,28,52,-10.85,0.5870367819374844,1.4348753231267135,24
VQC-DQN,28,53,-2.749999999999999,0.5811664141181095,1.2141552567481995,24
VQC-DQN,28,54,9.3,0.5753547499769285,1.3287486483653386,24
VQC-DQN,28,55,-3.900000000000002,0.5696012024771592,1.35732360308369,24
VQC-DQN,28,56,11.2,0.5639051904523876,1.2964570584396522,24
VQC-DQN,28,57,9.2,0.5582661385478638,1.2553780674934387,24
VQC-DQN,28,58,1.7999999999999996,0.5526834771623851,1.1372693727413814,24
VQC-DQN,28,59,8.149999999999999,0.5471566423907612,1.0090154198308785,24
VQC-DQN,28,60,-17.950000000000003,0.5416850759668536,1.2450149456659954,24
VQC-DQN,28,61,14.499999999999996,0.536268225207185,1.345655580361684,24
VQC-DQN,28,62,-0.8500000000000008,0.5309055429551132,1.2383867241442204,24
VQC-DQN,28,63,6.6999999999999975,0.525596487525562,1.3436248488724232,24
VQC-DQN,28,64,10.15,0.5203405226503064,1.1602538600564003,24
VQC-DQN,28,65,3.9499999999999997,0.5151371174238033,1.3410897540549438,24
VQC-DQN,28,66,15.599999999999998,0.5099857462495653,1.1382061081628005,24
VQC-DQN,28,67,-2.2000000000000006,0.5048858887870696,1.190338005622228,24
VQC-DQN,28,68,14.299999999999997,0.4998370298991989,1.1364168462653954,24
VQC-DQN,28,69,-3.400000000000003,0.49483865960020695,1.4602959665159385,24
VQC-DQN,28,70,7.749999999999998,0.4898902730042049,1.1906077687939007,24
VQC-DQN,28,71,14.499999999999996,0.48499137027416284,1.4408410973846912,24
VQC-DQN,28,72,-48.55,0.4801414565714212,1.4495572447776794,10
VQC-DQN,28,73,3.0,0.475340042005707,1.3864207739631336,24
VQC-DQN,28,74,0.050000000000000044,0.47058664158564995,1.3039439568916957,24
VQC-DQN,28,75,0.350000000000001,0.4658807751697934,1.1959402735034625,24
VQC-DQN,28,76,13.45,0.4612219674180955,1.2221739552915096,24
VQC-DQN,28,77,5.2,0.45660974774391455,1.2356782245139282,24
VQC-DQN,28,78,12.35,0.4520436502664754,1.3551585748791695,24
VQC-DQN,28,79,9.55,0.44752321376381066,1.265604943037033,24
VQC-DQN,28,80,-3.200000000000002,0.44304798162617254,1.2481542428334553,24
VQC-DQN,28,81,11.249999999999998,0.4386175018099108,1.3863525390625,24
VQC-DQN,28,82,1.6999999999999988,0.4342313267918117,1.483533037205537,24
VQC-DQN,28,83,7.649999999999999,0.4298890135238936,1.341204158961773,24
