profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-34.2,23,1.0,10,7,6,0.13043478260869565,0.2608695652173913,0.043478260869565216,0.0,0.6956521739130435,Random,21,0
mild_risk,-10.95,24,0.0,9,7,8,0.4583333333333333,0.16666666666666666,0.0,0.0,0.875,Random,21,1
mild_risk,-21.65,11,1.0,5,4,2,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.6363636363636364,Random,21,2
mild_risk,16.699999999999996,24,0.0,6,10,8,0.75,0.0,0.0,0.0,0.5833333333333334,Random,21,3
mild_risk,-13.050000000000006,24,0.0,8,5,11,0.25,0.125,0.0,0.0,0.5416666666666666,Random,21,4
mild_risk,-16.2,11,1.0,5,4,2,0.0,0.18181818181818182,0.09090909090909091,0.0,0.5454545454545454,Random,21,5
mild_risk,-22.85,24,0.0,9,6,9,0.0,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,21,6
mild_risk,-31.5,14,1.0,5,7,2,0.0,0.35714285714285715,0.07142857142857142,0.0,0.9285714285714286,Random,21,7
mild_risk,-51.95,21,1.0,9,6,6,0.0,0.42857142857142855,0.047619047619047616,0.0,0.7619047619047619,Random,21,8
mild_risk,18.599999999999994,24,0.0,6,9,9,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,Random,21,9
mild_risk,-14.649999999999999,12,1.0,6,4,2,0.5,0.25,0.08333333333333333,0.0,0.5833333333333334,Random,21,10
mild_risk,-46.65,18,1.0,8,6,4,0.0,0.4444444444444444,0.05555555555555555,0.0,0.7222222222222222,Random,21,11
mild_risk,5.8999999999999995,24,0.0,8,5,11,0.4166666666666667,0.0,0.0,0.0,0.6666666666666666,Random,21,12
mild_risk,-4.25,24,0.0,5,8,11,0.2916666666666667,0.041666666666666664,0.0,0.0,0.7083333333333334,Random,21,13
mild_risk,8.0,24,0.0,8,5,11,0.5,0.0,0.0,0.0,0.75,Random,21,14
mild_risk,-1.4000000000000004,24,0.0,7,9,8,0.25,0.041666666666666664,0.0,0.0,0.5833333333333334,Random,21,15
mild_risk,-19.199999999999996,24,0.0,5,8,11,0.08333333333333333,0.125,0.0,0.0,0.4166666666666667,Random,21,16
mild_risk,-35.25,23,1.0,8,9,6,0.08695652173913043,0.2608695652173913,0.043478260869565216,0.0,0.6521739130434783,Random,21,17
mild_risk,12.699999999999994,24,0.0,6,8,10,0.75,0.0,0.0,0.0,0.75,Random,21,18
mild_risk,7.8500000000000005,24,0.0,5,10,9,0.4166666666666667,0.0,0.0,0.0,0.625,Random,21,19
