model,seed,episode,episode_reward,epsilon,mean_loss,steps
Standard-DQN,8,0,-53.2,0.99,,9
Standard-DQN,8,1,2.3,0.9801,9.937241554260254,24
Standard-DQN,8,2,5.200000000000001,0.9702989999999999,6.28842505812645,24
Standard-DQN,8,3,-27.65,0.96059601,5.953954676787059,24
Standard-DQN,8,4,6.6499999999999995,0.9509900498999999,4.02388937274615,24
Standard-DQN,8,5,-40.5,0.9414801494009999,3.416663646697998,9
Standard-DQN,8,6,-47.4,0.9320653479069899,4.050848404566447,24
Standard-DQN,8,7,3.4500000000000006,0.92274469442792,4.300025979677836,24
Standard-DQN,8,8,7.199999999999998,0.9135172474836407,3.1593228032191596,24
Standard-DQN,8,9,-21.45,0.9043820750088043,2.6158965362442865,18
Standard-DQN,8,10,-20.1,0.8953382542587163,2.53926944732666,3
Standard-DQN,8,11,-2.250000000000001,0.8863848717161291,3.627858355641365,24
Standard-DQN,8,12,-15.800000000000002,0.8775210229989678,3.0312564373016357,24
Standard-DQN,8,13,2.35,0.8687458127689781,2.637997960050901,24
Standard-DQN,8,14,-21.75,0.8600583546412883,2.1437363266944884,20
Standard-DQN,8,15,8.450000000000001,0.8514577710948754,1.8320500180125237,24
Standard-DQN,8,16,-5.800000000000003,0.8429431933839266,1.7414941787719727,24
Standard-DQN,8,17,0.2500000000000002,0.8345137614500874,1.7077127794424694,24
Standard-DQN,8,18,-26.3,0.8261686238355865,1.5413345382327126,21
Standard-DQN,8,19,-25.1,0.8179069375972307,1.9776727855205536,4
Standard-DQN,8,20,-27.55,0.8097278682212583,1.7128849540437971,7
Standard-DQN,8,21,-26.050000000000008,0.8016305895390458,2.128830653925737,24
Standard-DQN,8,22,-25.95,0.7936142836436553,1.7366891145706176,10
Standard-DQN,8,23,-3.700000000000001,0.7856781408072188,1.7462228089571,24
Standard-DQN,8,24,-31.05,0.7778213593991465,1.6723788032929103,12
Standard-DQN,8,25,-20.75,0.7700431458051551,1.7535837491353352,9
Standard-DQN,8,26,-44.25,0.7623427143471035,1.5352243866239275,7
Standard-DQN,8,27,1.0500000000000003,0.7547192872036325,1.6482450664043427,24
Standard-DQN,8,28,-7.550000000000003,0.7471720943315961,1.6196782886981964,24
Standard-DQN,8,29,-42.39999999999999,0.7397003733882802,1.4379132017493248,24
Standard-DQN,8,30,-12.399999999999999,0.7323033696543974,1.2498379560808341,24
Standard-DQN,8,31,-2.899999999999999,0.7249803359578534,1.9801213244597118,24
Standard-DQN,8,32,-30.15,0.7177305325982748,1.824862005809943,24
Standard-DQN,8,33,-11.350000000000001,0.7105532272722921,1.7219150712092717,24
Standard-DQN,8,34,4.249999999999999,0.7034476949995692,1.6173174902796745,24
Standard-DQN,8,35,-37.599999999999994,0.6964132180495735,1.7409015372395515,24
Standard-DQN,8,36,-20.400000000000002,0.6894490858690777,1.5789941747983296,24
Standard-DQN,8,37,2.150000000000001,0.682554595010387,1.5285315637787182,24
Standard-DQN,8,38,-23.250000000000004,0.6757290490602831,1.682305375734965,24
Standard-DQN,8,39,-2.6999999999999997,0.6689717585696803,1.6012935812274616,24
Standard-DQN,8,40,-32.59999999999999,0.6622820409839835,1.3397305235266685,24
Standard-DQN,8,41,15.299999999999995,0.6556592205741436,1.8268108839790027,24
Standard-DQN,8,42,11.549999999999997,0.6491026283684022,1.6720263063907623,24
