profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-17.45,17,1.0,9,3,5,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.5882352941176471,Random,28,0
mild_risk,-30.65,9,1.0,7,1,1,0.0,0.5555555555555556,0.1111111111111111,0.0,0.5555555555555556,Random,28,1
mild_risk,-1.0999999999999996,24,0.0,7,6,11,0.2916666666666667,0.0,0.0,0.0,0.5833333333333334,Random,28,2
mild_risk,-21.0,14,1.0,5,6,3,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.0,0.7142857142857143,Random,28,3
mild_risk,2.5,24,0.0,9,7,8,0.20833333333333334,0.0,0.0,0.0,0.5,Random,28,4
mild_risk,-26.65,22,1.0,7,9,6,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.0,0.8636363636363636,Random,28,5
mild_risk,-3.7,24,0.0,8,8,8,0.16666666666666666,0.041666666666666664,0.0,0.0,0.6666666666666666,Random,28,6
mild_risk,3.5000000000000013,24,0.0,7,6,11,0.5416666666666666,0.0,0.0,0.0,0.6666666666666666,Random,28,7
mild_risk,11.1,24,0.0,5,10,9,0.5416666666666666,0.0,0.0,0.0,0.6666666666666666,Random,28,8
mild_risk,-40.6,10,1.0,6,3,1,0.0,0.7,0.1,0.0,0.6,Random,28,9
mild_risk,-14.799999999999999,13,1.0,7,3,3,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.0,0.6923076923076923,Random,28,10
mild_risk,-46.85,21,1.0,8,9,4,0.0,0.38095238095238093,0.047619047619047616,0.0,0.5714285714285714,Random,28,11
mild_risk,9.799999999999997,24,0.0,7,9,8,0.5,0.0,0.0,0.0,0.8333333333333334,Random,28,12
mild_risk,16.399999999999995,24,0.0,5,11,8,0.75,0.0,0.0,0.0,0.8333333333333334,Random,28,13
mild_risk,-8.149999999999999,24,0.0,6,11,7,0.0,0.041666666666666664,0.0,0.0,0.7083333333333334,Random,28,14
mild_risk,-62.04999999999998,24,0.0,6,12,6,0.0,0.5,0.0,0.0,0.7083333333333334,Random,28,15
mild_risk,-32.2,17,1.0,8,5,4,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.0,0.5882352941176471,Random,28,16
mild_risk,-25.400000000000002,24,0.0,7,9,8,0.08333333333333333,0.20833333333333334,0.0,0.0,0.5833333333333334,Random,28,17
mild_risk,-21.75,16,1.0,8,5,3,0.0,0.1875,0.0625,0.0,0.5625,Random,28,18
mild_risk,-30.45,8,1.0,5,3,0,0.0,0.625,0.125,0.0,0.375,Random,28,19
moderate_risk,-21.1,11,1.0,6,2,3,0.0,0.2727272727272727,0.09090909090909091,0.0,0.5454545454545454,Random,28,0
moderate_risk,-18.6,24,0.0,3,11,10,0.20833333333333334,0.0,0.0,0.0,0.6666666666666666,Random,28,1
moderate_risk,-45.6,10,1.0,6,1,3,0.0,0.8,0.1,0.0,0.8,Random,28,2
moderate_risk,-15.25,4,1.0,2,2,0,0.0,0.5,0.25,0.0,0.25,Random,28,3
moderate_risk,2.2500000000000004,24,0.0,6,8,10,0.20833333333333334,0.0,0.0,0.0,0.7083333333333334,Random,28,4
moderate_risk,-2.549999999999999,24,0.0,6,5,13,0.4166666666666667,0.041666666666666664,0.0,0.0,0.4583333333333333,Random,28,5
moderate_risk,-50.45,10,1.0,4,4,2,0.0,0.9,0.1,0.0,0.8,Random,28,6
moderate_risk,-20.800000000000004,24,0.0,8,4,12,0.3333333333333333,0.20833333333333334,0.0,0.0,0.6666666666666666,Random,28,7
moderate_risk,-30.900000000000002,10,1.0,4,4,2,0.0,0.5,0.1,0.0,0.9,Random,28,8
moderate_risk,-25.25,5,1.0,3,2,0,0.0,0.8,0.2,0.0,0.8,Random,28,9
moderate_risk,-20.75,8,1.0,4,3,1,0.0,0.375,0.125,0.0,0.625,Random,28,10
moderate_risk,-37.6,24,0.0,9,6,9,0.0,0.2916666666666667,0.0,0.0,0.75,Random,28,11
moderate_risk,-25.8,9,1.0,5,2,2,0.0,0.4444444444444444,0.1111111111111111,0.0,0.6666666666666666,Random,28,12
moderate_risk,-35.650000000000006,9,1.0,5,3,1,0.0,0.6666666666666666,0.1111111111111111,0.0,0.7777777777777778,Random,28,13
moderate_risk,-50.65,11,1.0,5,3,3,0.0,0.8181818181818182,0.09090909090909091,0.0,0.9090909090909091,Random,28,14
moderate_risk,-20.15,4,1.0,3,1,0,0.0,0.75,0.25,0.0,0.25,Random,28,15
moderate_risk,-30.45,7,1.0,5,1,1,0.0,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,Random,28,16
moderate_risk,-41.4,17,1.0,4,9,4,0.0,0.4117647058823529,0.058823529411764705,0.0,0.5294117647058824,Random,28,17
moderate_risk,-40.25,7,1.0,4,2,1,0.0,1.0,0.14285714285714285,0.0,0.8571428571428571,Random,28,18
moderate_risk,-25.2,5,1.0,4,1,0,0.0,0.8,0.2,0.0,0.6,Random,28,19
high_risk,-65.55,13,1.0,5,5,3,0.0,0.9230769230769231,0.07692307692307693,0.0,0.7692307692307693,Random,28,0
high_risk,-26.499999999999996,24,0.0,6,10,8,0.041666666666666664,0.20833333333333334,0.0,0.0,0.5833333333333334,Random,28,1
high_risk,-40.45,9,1.0,4,3,2,0.0,0.7777777777777778,0.1111111111111111,0.0,0.6666666666666666,Random,28,2
high_risk,-20.1,3,1.0,2,1,0,0.0,1.0,0.3333333333333333,0.0,1.0,Random,28,3
high_risk,-15.05,2,1.0,2,0,0,0.0,1.0,0.5,0.0,0.5,Random,28,4
high_risk,-15.05,2,1.0,1,1,0,0.0,1.0,0.5,0.0,1.0,Random,28,5
high_risk,-30.2,5,1.0,3,1,1,0.0,1.0,0.2,0.0,1.0,Random,28,6
high_risk,-5.699999999999999,24,0.0,5,7,12,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,Random,28,7
high_risk,-27.850000000000005,23,1.0,7,9,7,0.0,0.17391304347826086,0.043478260869565216,0.0,0.8260869565217391,Random,28,8
high_risk,-66.79999999999998,24,0.0,5,10,9,0.0,0.5416666666666666,0.0,0.0,0.5833333333333334,Random,28,9
high_risk,-6.400000000000002,24,0.0,8,7,9,0.25,0.08333333333333333,0.0,0.0,0.6666666666666666,Random,28,10
high_risk,-55.25,10,1.0,3,6,1,0.0,1.0,0.1,0.0,0.6,Random,28,11
high_risk,-35.45,8,1.0,2,5,1,0.0,0.75,0.125,0.0,0.625,Random,28,12
high_risk,-16.800000000000004,24,0.0,6,9,9,0.041666666666666664,0.125,0.0,0.0,0.6666666666666666,Random,28,13
high_risk,-25.600000000000005,24,0.0,6,9,9,0.08333333333333333,0.20833333333333334,0.0,0.0,0.75,Random,28,14
high_risk,-30.150000000000002,5,1.0,3,1,1,0.0,1.0,0.2,0.0,0.6,Random,28,15
high_risk,-40.6,10,1.0,3,6,1,0.0,0.7,0.1,0.0,0.7,Random,28,16
high_risk,-15.35,4,1.0,2,1,1,0.0,0.5,0.25,0.0,0.75,Random,28,17
high_risk,-15.05,2,1.0,2,0,0,0.0,1.0,0.5,0.0,0.5,Random,28,18
high_risk,-37.449999999999996,24,0.0,6,9,9,0.0,0.2916666666666667,0.0,0.0,0.625,Random,28,19
shock_like,-31.45,8,1.0,3,3,2,0.0,0.625,0.125,0.125,0.5,Random,28,0
shock_like,-36.5,9,1.0,5,1,3,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.4444444444444444,Random,28,1
shock_like,-16.05,2,1.0,1,1,0,0.0,1.0,0.5,1.0,1.0,Random,28,2
shock_like,-21.1,3,1.0,2,0,1,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,Random,28,3
shock_like,-16.0,2,1.0,1,1,0,0.0,1.0,0.5,1.0,0.5,Random,28,4
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,28,5
shock_like,-16.0,2,1.0,1,1,0,0.0,1.0,0.5,1.0,0.5,Random,28,6
shock_like,-58.89999999999999,14,1.0,7,3,4,0.0,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.7142857142857143,Random,28,7
shock_like,-47.55,10,1.0,4,3,3,0.0,0.8,0.1,0.2,0.7,Random,28,8
shock_like,-16.05,2,1.0,1,1,0,0.0,1.0,0.5,1.0,1.0,Random,28,9
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,28,10
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,28,11
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,28,12
shock_like,-8.750000000000004,24,0.0,5,11,8,0.16666666666666666,0.041666666666666664,0.0,0.20833333333333334,0.7083333333333334,Random,28,13
shock_like,-10.0,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,Random,28,14
shock_like,-16.0,2,1.0,1,1,0,0.0,1.0,0.5,1.0,0.5,Random,28,15
