profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-11.45,24,0.0,7,10,7,0.25,0.125,0.0,0.0,0.7916666666666666,Random,19,0
mild_risk,-34.95,13,1.0,7,3,3,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.0,0.6153846153846154,Random,19,1
mild_risk,5.950000000000001,24,0.0,8,6,10,0.4166666666666667,0.0,0.0,0.0,0.625,Random,19,2
mild_risk,-4.599999999999999,24,0.0,8,10,6,0.5,0.125,0.0,0.0,0.5833333333333334,Random,19,3
mild_risk,6.900000000000001,24,0.0,6,12,6,0.375,0.0,0.0,0.0,0.5,Random,19,4
mild_risk,-36.7,17,1.0,8,6,3,0.0,0.35294117647058826,0.058823529411764705,0.0,0.7058823529411765,Random,19,5
mild_risk,-4.750000000000001,24,0.0,6,8,10,0.125,0.041666666666666664,0.0,0.0,0.625,Random,19,6
mild_risk,-56.04999999999999,24,0.0,7,8,9,0.041666666666666664,0.4583333333333333,0.0,0.0,0.7083333333333334,Random,19,7
mild_risk,-7.250000000000004,24,0.0,6,7,11,0.4166666666666667,0.0,0.0,0.0,0.5416666666666666,Random,19,8
mild_risk,9.049999999999999,24,0.0,4,13,7,0.4583333333333333,0.0,0.0,0.0,0.5416666666666666,Random,19,9
mild_risk,-13.65,13,1.0,6,5,2,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.0,0.5384615384615384,Random,19,10
mild_risk,-26.45,24,0.0,7,4,13,0.125,0.0,0.0,0.0,0.625,Random,19,11
mild_risk,-71.89999999999998,23,1.0,10,7,6,0.0,0.5652173913043478,0.043478260869565216,0.0,0.8260869565217391,Random,19,12
mild_risk,0.6499999999999998,24,0.0,7,11,6,0.3333333333333333,0.041666666666666664,0.0,0.0,0.7083333333333334,Random,19,13
mild_risk,-37.599999999999994,24,0.0,9,7,8,0.0,0.2916666666666667,0.0,0.0,0.75,Random,19,14
mild_risk,-16.15,24,1.0,10,8,6,0.25,0.125,0.041666666666666664,0.0,0.5416666666666666,Random,19,15
mild_risk,-31.6,15,1.0,6,6,3,0.0,0.3333333333333333,0.06666666666666667,0.0,0.8,Random,19,16
mild_risk,-56.150000000000006,17,1.0,7,7,3,0.0,0.5882352941176471,0.058823529411764705,0.0,0.5882352941176471,Random,19,17
mild_risk,-36.349999999999994,24,0.0,9,7,8,0.041666666666666664,0.2916666666666667,0.0,0.0,0.625,Random,19,18
mild_risk,-39.1,24,0.0,11,5,8,0.125,0.3333333333333333,0.0,0.0,0.6666666666666666,Random,19,19
moderate_risk,-19.549999999999986,24,0.0,7,6,11,0.125,0.16666666666666666,0.0,0.0,0.7083333333333334,Random,19,0
moderate_risk,-32.75,24,0.0,5,6,13,0.20833333333333334,0.25,0.0,0.0,0.625,Random,19,1
moderate_risk,-0.35000000000000286,24,0.0,7,8,9,0.2916666666666667,0.041666666666666664,0.0,0.0,0.625,Random,19,2
moderate_risk,-42.400000000000006,23,1.0,8,9,6,0.0,0.30434782608695654,0.043478260869565216,0.0,0.7391304347826086,Random,19,3
moderate_risk,-42.199999999999996,23,1.0,8,10,5,0.0,0.30434782608695654,0.043478260869565216,0.0,0.5217391304347826,Random,19,4
moderate_risk,11.1,24,0.0,5,11,8,0.5416666666666666,0.0,0.0,0.0,0.6666666666666666,Random,19,5
moderate_risk,-45.5,10,1.0,3,6,1,0.0,0.8,0.1,0.0,0.7,Random,19,6
moderate_risk,2.35,24,0.0,7,9,8,0.20833333333333334,0.0,0.0,0.0,0.625,Random,19,7
moderate_risk,8.85,24,0.0,5,9,10,0.4583333333333333,0.0,0.0,0.0,0.7083333333333334,Random,19,8
moderate_risk,-70.69999999999999,14,1.0,6,4,4,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9285714285714286,Random,19,9
moderate_risk,3.4,24,0.0,4,13,7,0.25,0.0,0.0,0.0,0.6666666666666666,Random,19,10
moderate_risk,-50.55,11,1.0,4,6,1,0.0,0.8181818181818182,0.09090909090909091,0.0,0.7272727272727273,Random,19,11
moderate_risk,-23.249999999999996,24,0.0,9,8,7,0.16666666666666666,0.20833333333333334,0.0,0.0,0.625,Random,19,12
moderate_risk,6.6,24,0.0,7,8,9,0.375,0.0,0.0,0.0,0.75,Random,19,13
moderate_risk,5.45,24,0.0,7,6,11,0.3333333333333333,0.0,0.0,0.0,0.7916666666666666,Random,19,14
moderate_risk,-37.64999999999999,24,0.0,7,9,8,0.0,0.2916666666666667,0.0,0.0,0.7916666666666666,Random,19,15
moderate_risk,-42.0,20,1.0,6,9,5,0.0,0.35,0.05,0.0,0.7,Random,19,16
moderate_risk,-6.3,24,0.0,7,10,7,0.25,0.08333333333333333,0.0,0.0,0.5833333333333334,Random,19,17
