model,seed,episode,episode_reward,epsilon,mean_loss,steps
Standard-DQN,19,0,-25.7,0.99,,8
Standard-DQN,19,1,-25.25,0.9801,,5
Standard-DQN,19,2,10.999999999999996,0.9702989999999999,9.90755820274353,24
Standard-DQN,19,3,-10.0,0.96059601,14.187590599060059,1
Standard-DQN,19,4,-16.35,0.9509900498999999,11.467153072357178,4
Standard-DQN,19,5,-36.25,0.9414801494009999,15.314505894978842,6
Standard-DQN,19,6,-25.7,0.9320653479069899,15.904133558273315,8
Standard-DQN,19,7,6.550000000000001,0.92274469442792,11.672791202863058,24
Standard-DQN,19,8,-66.04999999999998,0.9135172474836407,8.627151236814612,17
Standard-DQN,19,9,-30.100000000000005,0.9043820750088043,6.8807556827863054,24
Standard-DQN,19,10,-0.24999999999999992,0.8953382542587163,5.37456476688385,24
Standard-DQN,19,11,-16.700000000000003,0.8863848717161291,4.613165656725566,24
Standard-DQN,19,12,-10.0,0.8775210229989678,4.302989959716797,1
Standard-DQN,19,13,-7.6,0.8687458127689781,3.2950100898742676,24
Standard-DQN,19,14,-10.0,0.8600583546412883,2.6846566200256348,1
Standard-DQN,19,15,-16.05,0.8514577710948754,2.7557871341705322,2
Standard-DQN,19,16,-7.199999999999999,0.8429431933839266,2.93204831580321,24
Standard-DQN,19,17,-11.0,0.8345137614500874,2.599657495816549,24
Standard-DQN,19,18,12.099999999999996,0.8261686238355865,2.3992336988449097,24
Standard-DQN,19,19,12.149999999999999,0.8179069375972307,2.2051647752523422,24
Standard-DQN,19,20,1.0499999999999994,0.8097278682212583,2.0381658698121705,24
Standard-DQN,19,21,13.899999999999997,0.8016305895390458,1.8536168014009793,24
Standard-DQN,19,22,12.199999999999996,0.7936142836436553,1.6142664477229118,24
Standard-DQN,19,23,5.649999999999998,0.7856781408072188,1.4604716474811237,24
Standard-DQN,19,24,-7.35,0.7778213593991465,1.43120539188385,24
Standard-DQN,19,25,-10.149999999999999,0.7700431458051551,1.209027636796236,24
Standard-DQN,19,26,-35.65,0.7623427143471035,0.9236664861440659,10
Standard-DQN,19,27,-10.0,0.7547192872036325,0.9405477046966553,1
Standard-DQN,19,28,-4.9,0.7471720943315961,1.0983834105233352,24
Standard-DQN,19,29,4.449999999999998,0.7397003733882802,1.16161664078633,24
Standard-DQN,19,30,7.699999999999999,0.7323033696543974,1.055186651647091,24
Standard-DQN,19,31,15.349999999999994,0.7249803359578534,1.183613778402408,24
Standard-DQN,19,32,3.1999999999999997,0.7177305325982748,1.0897871404886246,24
Standard-DQN,19,33,-6.400000000000004,0.7105532272722921,1.0911104728778203,24
Standard-DQN,19,34,3.55,0.7034476949995692,1.1001585548122723,24
Standard-DQN,19,35,1.799999999999999,0.6964132180495735,0.9497703400750955,24
Standard-DQN,19,36,15.249999999999995,0.6894490858690777,1.0830865763127804,24
Standard-DQN,19,37,14.249999999999996,0.682554595010387,0.9960589334368706,24
Standard-DQN,19,38,10.549999999999999,0.6757290490602831,0.7639594847957293,24
Standard-DQN,19,39,14.449999999999996,0.6689717585696803,0.7398097515106201,24
Standard-DQN,19,40,6.85,0.6622820409839835,0.7616929064194361,24
Standard-DQN,19,41,-11.200000000000001,0.6556592205741436,0.8827745132148266,24
Standard-DQN,19,42,1.8500000000000005,0.6491026283684022,0.9400689844042063,24
Standard-DQN,19,43,12.099999999999998,0.6426116020847181,0.907950850824515,24
Standard-DQN,19,44,9.45,0.6361854860638709,0.8632026668637991,24
Standard-DQN,19,45,-1.4500000000000002,0.6298236312032323,0.8686941973865032,24
Standard-DQN,19,46,16.499999999999996,0.6235253948912,0.9283049032092094,24
Standard-DQN,19,47,6.7,0.617290140942288,0.7658869375785192,24
Standard-DQN,19,48,-24.299999999999994,0.6111172395328651,0.746188556154569,24
Standard-DQN,19,49,-0.7999999999999985,0.6050060671375365,0.8746051130195459,24
Standard-DQN,19,50,15.749999999999996,0.5989560064661611,0.855119692782561,24
Standard-DQN,19,51,6.65,0.5929664464014994,0.9239748567342758,24
Standard-DQN,19,52,-3.7500000000000027,0.5870367819374844,0.8599911804000536,24
Standard-DQN,19,53,9.949999999999998,0.5811664141181095,0.9895433547596136,24
Standard-DQN,19,54,-3.7,0.5753547499769285,0.9108151334027449,24
Standard-DQN,19,55,9.5,0.5696012024771592,0.9128207874794801,24
Standard-DQN,19,56,13.149999999999999,0.5639051904523876,0.713395127405723,24
Standard-DQN,19,57,3.25,0.5582661385478638,0.7587997205555439,24
Standard-DQN,19,58,10.500000000000002,0.5526834771623851,0.7546976779898008,24
Standard-DQN,19,59,4.300000000000001,0.5471566423907612,0.7196908295154572,24
