profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep
mild_risk,-47.39999999999999,24,0.0,10,5,9,0.0,0.375,0.0,0.0,0.75,Random,22,0
mild_risk,10.1,24,0.0,6,8,10,0.5,0.0,0.0,0.0,0.5833333333333334,Random,22,1
mild_risk,4.35,24,0.0,5,12,7,0.2916666666666667,0.0,0.0,0.0,0.7916666666666666,Random,22,2
mild_risk,-4.6499999999999995,24,0.0,7,8,9,0.375,0.0,0.0,0.0,0.625,Random,22,3
mild_risk,-20.45,6,1.0,5,1,0,0.0,0.5,0.16666666666666666,0.0,0.5,Random,22,4
mild_risk,-7.499999999999999,24,0.0,11,6,7,0.20833333333333334,0.08333333333333333,0.0,0.0,0.6666666666666666,Random,22,5
mild_risk,9.899999999999999,24,0.0,7,7,10,0.5,0.0,0.0,0.0,0.75,Random,22,6
mild_risk,-40.05,22,1.0,10,5,7,0.09090909090909091,0.3181818181818182,0.045454545454545456,0.0,0.6818181818181818,Random,22,7
mild_risk,-58.25,20,1.0,9,6,5,0.15,0.55,0.05,0.0,0.65,Random,22,8
mild_risk,-25.75,18,1.0,7,7,4,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0,0.5555555555555556,Random,22,9
mild_risk,-40.85,19,1.0,9,5,5,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.0,0.8421052631578947,Random,22,10
mild_risk,5.5,24,0.0,6,8,10,0.3333333333333333,0.0,0.0,0.0,0.75,Random,22,11
mild_risk,-15.8,24,0.0,5,11,8,0.08333333333333333,0.125,0.0,0.0,0.75,Random,22,12
mild_risk,-30.65,9,1.0,6,2,1,0.0,0.5555555555555556,0.1111111111111111,0.0,0.5555555555555556,Random,22,13
mild_risk,-8.700000000000001,24,0.0,10,4,10,0.16666666666666666,0.08333333333333333,0.0,0.0,0.75,Random,22,14
mild_risk,-17.5,24,0.0,7,7,10,0.16666666666666666,0.0,0.0,0.0,0.4166666666666667,Random,22,15
mild_risk,-30.65,9,1.0,5,4,0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.5555555555555556,Random,22,16
mild_risk,-30.8,11,1.0,3,7,1,0.0,0.45454545454545453,0.09090909090909091,0.0,0.45454545454545453,Random,22,17
mild_risk,-38.400000000000006,18,1.0,8,6,4,0.16666666666666666,0.3888888888888889,0.05555555555555555,0.0,0.7222222222222222,Random,22,18
mild_risk,-37.65,24,0.0,7,9,8,0.0,0.2916666666666667,0.0,0.0,0.7916666666666666,Random,22,19
moderate_risk,-31.05,12,1.0,6,4,2,0.0,0.4166666666666667,0.08333333333333333,0.0,0.6666666666666666,Random,22,0
moderate_risk,-9.850000000000005,24,0.0,7,7,10,0.125,0.08333333333333333,0.0,0.0,0.7916666666666666,Random,22,1
moderate_risk,5.549999999999999,24,0.0,7,8,9,0.3333333333333333,0.0,0.0,0.0,0.7083333333333334,Random,22,2
moderate_risk,-1.4,24,0.0,9,5,10,0.25,0.041666666666666664,0.0,0.0,0.5833333333333334,Random,22,3
moderate_risk,-52.3,21,1.0,8,7,6,0.19047619047619047,0.47619047619047616,0.047619047619047616,0.0,0.6190476190476191,Random,22,4
