profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep,trained_reward_mode
mild_risk,23.14999999999999,24,0.0,5,9,10,1.0,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,9,0,full
mild_risk,22.09999999999999,24,0.0,7,8,9,0.9583333333333334,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,1,full
mild_risk,22.499999999999996,24,0.0,1,19,4,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,2,full
mild_risk,22.5,24,0.0,0,19,5,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,3,full
mild_risk,22.249999999999996,24,0.0,1,16,7,0.9583333333333334,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,9,4,full
mild_risk,23.199999999999992,24,0.0,6,10,8,1.0,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,5,full
mild_risk,22.149999999999995,24,0.0,4,11,9,0.9583333333333334,0.0,0.0,0.0,0.625,Standard-DQN,9,6,full
mild_risk,23.449999999999996,24,0.0,2,16,6,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,9,7,full
mild_risk,23.449999999999996,24,0.0,2,15,7,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,9,8,full
mild_risk,22.099999999999994,24,0.0,6,10,8,0.9583333333333334,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,9,full
mild_risk,23.399999999999995,24,0.0,1,16,7,1.0,0.0,0.0,0.0,0.5,Standard-DQN,9,10,full
mild_risk,21.999999999999993,24,0.0,5,9,10,0.9583333333333334,0.0,0.0,0.0,0.75,Standard-DQN,9,11,full
mild_risk,21.15,24,0.0,4,13,7,0.9166666666666666,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,9,12,full
mild_risk,22.499999999999996,24,0.0,1,18,5,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,13,full
mild_risk,22.499999999999996,24,0.0,0,20,4,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,14,full
mild_risk,18.899999999999995,24,0.0,7,8,9,0.8333333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,15,full
mild_risk,23.199999999999992,24,0.0,5,10,9,1.0,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,16,full
mild_risk,22.449999999999996,24,0.0,2,17,5,0.9583333333333334,0.0,0.0,0.0,0.375,Standard-DQN,9,17,full
mild_risk,20.89999999999999,24,0.0,7,8,9,0.9166666666666666,0.0,0.0,0.0,0.75,Standard-DQN,9,18,full
mild_risk,21.299999999999997,24,0.0,2,16,6,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,9,19,full
moderate_risk,15.399999999999993,24,0.0,7,5,12,0.7083333333333334,0.0,0.0,0.0,0.75,Standard-DQN,9,0,full
moderate_risk,20.949999999999992,24,0.0,8,4,12,0.9166666666666666,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,9,1,full
moderate_risk,22.449999999999996,24,0.0,2,15,7,0.9583333333333334,0.0,0.0,0.0,0.375,Standard-DQN,9,2,full
moderate_risk,21.5,24,0.0,0,18,6,0.9166666666666666,0.0,0.0,0.0,0.25,Standard-DQN,9,3,full
moderate_risk,21.249999999999996,24,0.0,1,15,8,0.9166666666666666,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,9,4,full
moderate_risk,22.09999999999999,24,0.0,7,7,10,0.9583333333333334,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,5,full
moderate_risk,19.949999999999996,24,0.0,5,7,12,0.875,0.0,0.0,0.0,0.625,Standard-DQN,9,6,full
moderate_risk,21.249999999999996,24,0.0,1,16,7,0.9166666666666666,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,9,7,full
moderate_risk,21.249999999999996,24,0.0,2,14,8,0.9166666666666666,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,9,8,full
moderate_risk,19.899999999999995,24,0.0,7,7,10,0.875,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,9,full
moderate_risk,22.199999999999996,24,0.0,3,12,9,0.9583333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,10,full
moderate_risk,18.64999999999999,24,0.0,7,5,12,0.8333333333333334,0.0,0.0,0.0,0.7916666666666666,Standard-DQN,9,11,full
moderate_risk,20.999999999999993,24,0.0,5,9,10,0.9166666666666666,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,12,full
moderate_risk,21.099999999999994,24,0.0,4,11,9,0.9166666666666666,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,13,full
moderate_risk,22.499999999999996,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,14,full
moderate_risk,19.999999999999993,24,0.0,7,7,10,0.875,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,15,full
moderate_risk,20.999999999999993,24,0.0,6,7,11,0.9166666666666666,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,16,full
moderate_risk,18.749999999999996,24,0.0,6,8,10,0.8333333333333334,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,9,17,full
moderate_risk,21.949999999999992,24,0.0,7,6,11,0.9583333333333334,0.0,0.0,0.0,0.7916666666666666,Standard-DQN,9,18,full
moderate_risk,21.149999999999995,24,0.0,3,12,9,0.9166666666666666,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,9,19,full
high_risk,17.749999999999996,24,0.0,6,5,13,0.7916666666666666,0.0,0.0,0.0,0.625,Standard-DQN,9,0,full
high_risk,17.649999999999995,24,0.0,8,4,12,0.7916666666666666,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,9,1,full
high_risk,20.349999999999998,24,0.0,1,16,7,0.875,0.0,0.0,0.0,0.2916666666666667,Standard-DQN,9,2,full
high_risk,20.299999999999997,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,3,full
high_risk,18.999999999999996,24,0.0,1,14,9,0.8333333333333334,0.0,0.0,0.0,0.5,Standard-DQN,9,4,full
high_risk,18.89999999999999,24,0.0,7,7,10,0.8333333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,5,full
high_risk,18.799999999999994,24,0.0,6,5,13,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,6,full
high_risk,18.9,24,0.0,4,10,10,0.8333333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,7,full
high_risk,18.999999999999996,24,0.0,4,11,9,0.8333333333333334,0.0,0.0,0.0,0.5,Standard-DQN,9,8,full
high_risk,19.89999999999999,24,0.0,7,6,11,0.875,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,9,full
high_risk,21.149999999999995,24,0.0,2,12,10,0.9166666666666666,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,9,10,full
high_risk,17.649999999999995,24,0.0,7,4,13,0.7916666666666666,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,9,11,full
high_risk,21.149999999999995,24,0.0,4,10,10,0.9166666666666666,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,9,12,full
high_risk,21.049999999999994,24,0.0,5,9,10,0.9166666666666666,0.0,0.0,0.0,0.625,Standard-DQN,9,13,full
high_risk,21.4,24,0.0,1,16,7,0.9166666666666666,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,9,14,full
high_risk,19.899999999999995,24,0.0,8,5,11,0.875,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,15,full
high_risk,19.899999999999995,24,0.0,5,8,11,0.875,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,16,full
high_risk,18.9,24,0.0,5,10,9,0.8333333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,9,17,full
high_risk,18.799999999999994,24,0.0,8,5,11,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,9,18,full
high_risk,20.049999999999994,24,0.0,3,12,9,0.875,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,9,19,full
shock_like,11.849999999999998,24,0.0,6,5,13,0.75,0.041666666666666664,0.0,0.0,0.5416666666666666,Standard-DQN,9,0,full
shock_like,11.549999999999999,24,0.0,9,2,13,0.75,0.041666666666666664,0.0,0.0,0.7916666666666666,Standard-DQN,9,1,full
shock_like,18.199999999999996,24,0.0,0,17,7,0.8333333333333334,0.0,0.0,0.041666666666666664,0.3333333333333333,Standard-DQN,9,2,full
