profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep,trained_reward_mode
mild_risk,18.449999999999996,24,0.0,8,5,11,0.8333333333333334,0.0,0.0,0.0,0.9583333333333334,Standard-DQN,27,0,full
mild_risk,21.84999999999999,24,0.0,7,6,11,0.9583333333333334,0.0,0.0,0.0,0.875,Standard-DQN,27,1,full
mild_risk,17.499999999999996,24,0.0,8,5,11,0.7916666666666666,0.0,0.0,0.0,0.8333333333333334,Standard-DQN,27,2,full
mild_risk,23.399999999999995,24,0.0,4,13,7,1.0,0.0,0.0,0.0,0.5,Standard-DQN,27,3,full
mild_risk,21.049999999999997,24,0.0,4,12,8,0.9166666666666666,0.0,0.0,0.0,0.625,Standard-DQN,27,4,full
mild_risk,22.049999999999994,24,0.0,6,9,9,0.9583333333333334,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,27,5,full
mild_risk,19.749999999999996,24,0.0,5,10,9,0.875,0.0,0.0,0.0,0.7916666666666666,Standard-DQN,27,6,full
mild_risk,22.049999999999994,24,0.0,5,10,9,0.9583333333333334,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,27,7,full
mild_risk,22.199999999999992,24,0.0,5,12,7,0.9583333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,27,8,full
mild_risk,23.199999999999992,24,0.0,5,9,10,1.0,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,27,9,full
mild_risk,22.049999999999994,24,0.0,4,11,9,0.9583333333333334,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,27,10,full
mild_risk,23.299999999999994,24,0.0,4,12,8,1.0,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,27,11,full
mild_risk,23.349999999999994,24,0.0,3,14,7,1.0,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,27,12,full
mild_risk,22.049999999999997,24,0.0,4,12,8,0.9583333333333334,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,27,13,full
mild_risk,22.099999999999994,24,0.0,4,12,8,0.9583333333333334,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,27,14,full
mild_risk,20.999999999999996,24,0.0,5,11,8,0.9166666666666666,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,27,15,full
mild_risk,18.749999999999993,24,0.0,6,10,8,0.8333333333333334,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,27,16,full
mild_risk,23.199999999999992,24,0.0,5,9,10,1.0,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,27,17,full
mild_risk,19.799999999999997,24,0.0,7,8,9,0.875,0.0,0.0,0.0,0.75,Standard-DQN,27,18,full
mild_risk,23.399999999999995,24,0.0,2,14,8,1.0,0.0,0.0,0.0,0.5,Standard-DQN,27,19,full
moderate_risk,19.949999999999996,24,0.0,5,9,10,0.875,0.0,0.0,0.0,0.625,Standard-DQN,27,0,full
moderate_risk,21.049999999999994,24,0.0,5,8,11,0.9166666666666666,0.0,0.0,0.0,0.625,Standard-DQN,27,1,full
moderate_risk,19.999999999999996,24,0.0,3,13,8,0.875,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,27,2,full
moderate_risk,19.999999999999996,24,0.0,5,10,9,0.875,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,27,3,full
moderate_risk,21.199999999999996,24,0.0,2,14,8,0.9166666666666666,0.0,0.0,0.0,0.5,Standard-DQN,27,4,full
moderate_risk,21.099999999999998,24,0.0,3,12,9,0.9166666666666666,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,27,5,full
