profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep,trained_reward_mode
mild_risk,21.099999999999998,24,0.0,5,10,9,0.9166666666666666,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,19,0,map_only
mild_risk,20.84999999999999,24,0.0,7,7,10,0.9166666666666666,0.0,0.0,0.0,0.7916666666666666,Standard-DQN,19,1,map_only
mild_risk,21.949999999999992,24,0.0,6,8,10,0.9583333333333334,0.0,0.0,0.0,0.7916666666666666,Standard-DQN,19,2,map_only
mild_risk,23.399999999999995,24,0.0,2,15,7,1.0,0.0,0.0,0.0,0.5,Standard-DQN,19,3,map_only
mild_risk,23.449999999999996,24,0.0,2,17,5,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,19,4,map_only
mild_risk,23.299999999999994,24,0.0,5,12,7,1.0,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,19,5,map_only
mild_risk,21.049999999999997,24,0.0,3,13,8,0.9166666666666666,0.0,0.0,0.0,0.625,Standard-DQN,19,6,map_only
mild_risk,20.999999999999993,24,0.0,5,11,8,0.9166666666666666,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,19,7,map_only
mild_risk,23.24999999999999,24,0.0,5,11,8,1.0,0.0,0.0,0.0,0.625,Standard-DQN,19,8,map_only
mild_risk,21.099999999999994,24,0.0,5,10,9,0.9166666666666666,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,19,9,map_only
mild_risk,23.249999999999993,24,0.0,5,10,9,1.0,0.0,0.0,0.0,0.625,Standard-DQN,19,10,map_only
mild_risk,23.09999999999999,24,0.0,9,6,9,1.0,0.0,0.0,0.0,0.75,Standard-DQN,19,11,map_only
mild_risk,21.249999999999996,24,0.0,3,14,7,0.9166666666666666,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,19,12,map_only
mild_risk,22.149999999999995,24,0.0,5,12,7,0.9583333333333334,0.0,0.0,0.0,0.625,Standard-DQN,19,13,map_only
mild_risk,21.999999999999993,24,0.0,5,10,9,0.9583333333333334,0.0,0.0,0.0,0.75,Standard-DQN,19,14,map_only
mild_risk,23.299999999999994,24,0.0,3,14,7,1.0,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,19,15,map_only
