profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep,trained_reward_mode
mild_risk,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,0,full
mild_risk,22.299999999999997,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.5,Standard-DQN,5,1,full
mild_risk,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,2,full
mild_risk,20.999999999999996,24,0.0,0,16,8,0.9166666666666666,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,5,3,full
mild_risk,23.599999999999998,24,0.0,0,20,4,1.0,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,4,full
mild_risk,23.449999999999996,24,0.0,0,17,7,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,5,5,full
mild_risk,22.199999999999996,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,5,6,full
mild_risk,22.399999999999995,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,7,full
mild_risk,22.299999999999997,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.5,Standard-DQN,5,8,full
mild_risk,22.4,24,0.0,0,19,5,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,9,full
mild_risk,23.399999999999995,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.5,Standard-DQN,5,10,full
mild_risk,23.599999999999998,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,11,full
mild_risk,22.299999999999997,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.5,Standard-DQN,5,12,full
mild_risk,22.249999999999996,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,5,13,full
mild_risk,23.399999999999995,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.5,Standard-DQN,5,14,full
mild_risk,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,15,full
mild_risk,23.449999999999996,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,5,16,full
mild_risk,22.349999999999998,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,5,17,full
mild_risk,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,18,full
mild_risk,23.499999999999996,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,19,full
moderate_risk,22.399999999999995,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,0,full
moderate_risk,22.399999999999995,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,1,full
moderate_risk,21.4,24,0.0,0,18,6,0.9166666666666666,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,2,full
moderate_risk,18.9,24,0.0,0,15,9,0.8333333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,5,3,full
moderate_risk,22.399999999999995,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,4,full
moderate_risk,20.099999999999994,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.5,Standard-DQN,5,5,full
moderate_risk,21.199999999999996,24,0.0,0,16,8,0.9166666666666666,0.0,0.0,0.0,0.5,Standard-DQN,5,6,full
moderate_risk,21.4,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,7,full
moderate_risk,21.299999999999997,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,8,full
moderate_risk,22.499999999999996,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,9,full
moderate_risk,22.399999999999995,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,10,full
moderate_risk,20.199999999999996,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,11,full
moderate_risk,22.399999999999995,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,12,full
moderate_risk,21.199999999999996,24,0.0,0,16,8,0.9166666666666666,0.0,0.0,0.0,0.5,Standard-DQN,5,13,full
moderate_risk,21.299999999999997,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,14,full
moderate_risk,22.399999999999995,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,15,full
moderate_risk,21.299999999999997,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,16,full
moderate_risk,22.449999999999996,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.375,Standard-DQN,5,17,full
moderate_risk,20.249999999999996,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.375,Standard-DQN,5,18,full
moderate_risk,18.949999999999996,24,0.0,1,15,8,0.8333333333333334,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,5,19,full
high_risk,20.199999999999996,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,0,full
high_risk,20.199999999999996,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,1,full
high_risk,20.299999999999997,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,2,full
high_risk,18.999999999999996,24,0.0,0,14,10,0.8333333333333334,0.0,0.0,0.0,0.5,Standard-DQN,5,3,full
high_risk,20.2,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,4,full
high_risk,20.099999999999998,24,0.0,0,15,9,0.875,0.0,0.0,0.0,0.5,Standard-DQN,5,5,full
high_risk,20.199999999999996,24,0.0,0,15,9,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,6,full
high_risk,19.2,24,0.0,0,16,8,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,7,full
high_risk,20.199999999999996,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,8,full
high_risk,21.299999999999997,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,9,full
high_risk,21.299999999999997,24,0.0,0,16,8,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,10,full
high_risk,20.249999999999996,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.375,Standard-DQN,5,11,full
high_risk,20.099999999999994,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.5,Standard-DQN,5,12,full
high_risk,20.15,24,0.0,0,15,9,0.875,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,5,13,full
high_risk,20.199999999999996,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,14,full
high_risk,21.4,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,15,full
high_risk,20.249999999999996,24,0.0,0,16,8,0.875,0.0,0.0,0.0,0.375,Standard-DQN,5,16,full
high_risk,21.349999999999998,24,0.0,0,16,8,0.9166666666666666,0.0,0.0,0.0,0.375,Standard-DQN,5,17,full
high_risk,21.299999999999997,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,18,full
high_risk,19.199999999999996,24,0.0,0,16,8,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,19,full
shock_like,12.200000000000001,24,0.0,0,16,8,0.7916666666666666,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,Standard-DQN,5,0,full
shock_like,20.199999999999996,24,0.0,0,15,9,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,1,full
shock_like,15.4,24,0.0,0,16,8,0.875,0.041666666666666664,0.0,0.0,0.3333333333333333,Standard-DQN,5,2,full
shock_like,13.100000000000001,24,0.0,0,13,11,0.8333333333333334,0.041666666666666664,0.0,0.041666666666666664,0.5,Standard-DQN,5,3,full
shock_like,20.299999999999997,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,4,full
shock_like,14.25,24,0.0,0,14,10,0.8333333333333334,0.041666666666666664,0.0,0.0,0.375,Standard-DQN,5,5,full
shock_like,17.999999999999996,24,0.0,0,14,10,0.7916666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,6,full
shock_like,14.3,24,0.0,0,15,9,0.8333333333333334,0.041666666666666664,0.0,0.0,0.3333333333333333,Standard-DQN,5,7,full
shock_like,14.2,24,0.0,0,15,9,0.8333333333333334,0.041666666666666664,0.0,0.0,0.4166666666666667,Standard-DQN,5,8,full
shock_like,13.200000000000001,24,0.0,0,16,8,0.8333333333333334,0.041666666666666664,0.0,0.041666666666666664,0.4166666666666667,Standard-DQN,5,9,full
shock_like,17.099999999999998,24,0.0,0,16,8,0.7916666666666666,0.0,0.0,0.041666666666666664,0.3333333333333333,Standard-DQN,5,10,full
shock_like,14.3,24,0.0,0,16,8,0.8333333333333334,0.041666666666666664,0.0,0.0,0.3333333333333333,Standard-DQN,5,11,full
shock_like,20.099999999999994,24,0.0,0,15,9,0.875,0.0,0.0,0.0,0.5,Standard-DQN,5,12,full
shock_like,13.2,24,0.0,0,15,9,0.8333333333333334,0.041666666666666664,0.0,0.041666666666666664,0.4166666666666667,Standard-DQN,5,13,full
shock_like,14.25,24,0.0,0,15,9,0.8333333333333334,0.041666666666666664,0.0,0.0,0.375,Standard-DQN,5,14,full
shock_like,15.399999999999999,24,0.0,0,16,8,0.875,0.041666666666666664,0.0,0.0,0.3333333333333333,Standard-DQN,5,15,full
shock_like,19.199999999999996,24,0.0,0,16,8,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,16,full
shock_like,18.049999999999997,24,0.0,0,15,9,0.7916666666666666,0.0,0.0,0.0,0.375,Standard-DQN,5,17,full
shock_like,13.2,24,0.0,0,16,8,0.8333333333333334,0.041666666666666664,0.0,0.041666666666666664,0.4166666666666667,Standard-DQN,5,18,full
shock_like,12.2,24,0.0,0,15,9,0.7916666666666666,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,Standard-DQN,5,19,full
recovering,23.499999999999993,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,0,full
recovering,22.399999999999995,24,0.0,0,19,5,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,1,full
recovering,23.599999999999994,24,0.0,0,20,4,1.0,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,2,full
recovering,19.999999999999996,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,5,3,full
recovering,23.599999999999998,24,0.0,0,20,4,1.0,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,4,full
recovering,22.299999999999994,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.5,Standard-DQN,5,5,full
recovering,22.299999999999997,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.5,Standard-DQN,5,6,full
recovering,22.4,24,0.0,0,19,5,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,7,full
recovering,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,8,full
recovering,22.499999999999996,24,0.0,0,20,4,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,9,full
recovering,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,10,full
recovering,23.549999999999997,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.375,Standard-DQN,5,11,full
recovering,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,12,full
recovering,23.449999999999996,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,5,13,full
recovering,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,14,full
recovering,23.549999999999997,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.375,Standard-DQN,5,15,full
recovering,23.499999999999996,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,16,full
recovering,23.549999999999994,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.375,Standard-DQN,5,17,full
recovering,22.499999999999996,24,0.0,0,20,4,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,5,18,full
recovering,21.299999999999997,24,0.0,0,19,5,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,5,19,full
mild_risk,23.499999999999996,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,0,full
mild_risk,22.399999999999995,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,1,full
mild_risk,23.599999999999994,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,2,full
mild_risk,23.299999999999994,24,0.0,0,16,8,1.0,0.0,0.0,0.0,0.5833333333333334,VQC-DQN,5,3,full
mild_risk,21.2,24,0.0,1,18,5,0.9166666666666666,0.0,0.0,0.0,0.5,VQC-DQN,5,4,full
mild_risk,22.349999999999998,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4583333333333333,VQC-DQN,5,5,full
mild_risk,22.299999999999997,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.5,VQC-DQN,5,6,full
mild_risk,22.299999999999997,24,0.0,1,17,6,0.9583333333333334,0.0,0.0,0.0,0.5,VQC-DQN,5,7,full
mild_risk,22.299999999999997,24,0.0,1,16,7,0.9583333333333334,0.0,0.0,0.0,0.5,VQC-DQN,5,8,full
mild_risk,20.299999999999997,24,0.0,0,19,5,0.875,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,9,full
mild_risk,23.399999999999995,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.5,VQC-DQN,5,10,full
mild_risk,21.2,24,0.0,1,16,7,0.9166666666666666,0.0,0.0,0.0,0.5,VQC-DQN,5,11,full
mild_risk,23.499999999999996,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,12,full
mild_risk,23.5,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,13,full
mild_risk,23.549999999999997,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.375,VQC-DQN,5,14,full
mild_risk,22.5,24,0.0,0,19,5,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,15,full
mild_risk,23.399999999999995,24,0.0,1,17,6,1.0,0.0,0.0,0.0,0.5,VQC-DQN,5,16,full
mild_risk,22.249999999999996,24,0.0,1,16,7,0.9583333333333334,0.0,0.0,0.0,0.5416666666666666,VQC-DQN,5,17,full
mild_risk,23.549999999999994,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.375,VQC-DQN,5,18,full
mild_risk,21.349999999999998,24,0.0,0,18,6,0.9166666666666666,0.0,0.0,0.0,0.375,VQC-DQN,5,19,full
moderate_risk,22.399999999999995,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,0,full
moderate_risk,22.4,24,0.0,0,17,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,1,full
moderate_risk,19.299999999999997,24,0.0,0,18,6,0.8333333333333334,0.0,0.0,0.0,0.25,VQC-DQN,5,2,full
moderate_risk,21.199999999999996,24,0.0,0,15,9,0.9166666666666666,0.0,0.0,0.0,0.5,VQC-DQN,5,3,full
moderate_risk,22.499999999999996,24,0.0,0,18,6,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,4,full
moderate_risk,19.099999999999994,24,0.0,0,16,8,0.8333333333333334,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,5,full
moderate_risk,21.299999999999997,24,0.0,0,16,8,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,6,full
moderate_risk,20.3,24,0.0,0,17,7,0.875,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,7,full
moderate_risk,21.4,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,8,full
moderate_risk,18.099999999999998,24,0.0,0,18,6,0.7916666666666666,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,9,full
moderate_risk,18.999999999999996,24,0.0,1,16,7,0.8333333333333334,0.0,0.0,0.0,0.5,VQC-DQN,5,10,full
moderate_risk,19.2,24,0.0,0,17,7,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,VQC-DQN,5,11,full
moderate_risk,21.299999999999997,24,0.0,0,17,7,0.9166666666666666,0.0,0.0,0.0,0.4166666666666667,VQC-DQN,5,12,full
moderate_risk,19.049999999999997,24,0.0,0,16,8,0.8333333333333334,0.0,0.0,0.0,0.4583333333333333,VQC-DQN,5,13,full
