profile,reward,steps,terminal_bad,action_decrease_count,action_maintain_count,action_increase_count,map_target_ratio,hypotension_rate,severe_hypotension_rate,lactate_high_rate,action_switch_rate,model,seed,rep,trained_reward_mode
mild_risk,22.249999999999993,24,0.0,5,10,9,0.9583333333333334,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,2,0,map_only
mild_risk,23.649999999999995,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.2916666666666667,Standard-DQN,2,1,map_only
mild_risk,23.449999999999992,24,0.0,3,14,7,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,2,2,map_only
mild_risk,23.399999999999995,24,0.0,3,14,7,1.0,0.0,0.0,0.0,0.5,Standard-DQN,2,3,map_only
mild_risk,23.499999999999996,24,0.0,1,18,5,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,2,4,map_only
mild_risk,23.14999999999999,24,0.0,3,13,8,1.0,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,2,5,map_only
mild_risk,21.199999999999992,24,0.0,5,11,8,0.9166666666666666,0.0,0.0,0.0,0.5,Standard-DQN,2,6,map_only
mild_risk,23.65,24,0.0,0,19,5,1.0,0.0,0.0,0.0,0.2916666666666667,Standard-DQN,2,7,map_only
mild_risk,22.349999999999998,24,0.0,1,16,7,0.9583333333333334,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,2,8,map_only
mild_risk,23.599999999999998,24,0.0,1,18,5,1.0,0.0,0.0,0.0,0.3333333333333333,Standard-DQN,2,9,map_only
mild_risk,23.299999999999994,24,0.0,6,10,8,1.0,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,2,10,map_only
mild_risk,20.999999999999996,24,0.0,4,11,9,0.9166666666666666,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,2,11,map_only
mild_risk,23.549999999999994,24,0.0,2,17,5,1.0,0.0,0.0,0.0,0.375,Standard-DQN,2,12,map_only
mild_risk,23.499999999999996,24,0.0,1,17,6,1.0,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,2,13,map_only
mild_risk,23.449999999999996,24,0.0,0,18,6,1.0,0.0,0.0,0.0,0.4583333333333333,Standard-DQN,2,14,map_only
mild_risk,21.149999999999995,24,0.0,5,11,8,0.9166666666666666,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,2,15,map_only
mild_risk,23.299999999999994,24,0.0,2,14,8,1.0,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,2,16,map_only
mild_risk,23.199999999999992,24,0.0,6,9,9,1.0,0.0,0.0,0.0,0.6666666666666666,Standard-DQN,2,17,map_only
mild_risk,21.049999999999994,24,0.0,5,9,10,0.9166666666666666,0.0,0.0,0.0,0.625,Standard-DQN,2,18,map_only
mild_risk,23.349999999999994,24,0.0,3,14,7,1.0,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,2,19,map_only
moderate_risk,14.449999999999994,24,0.0,7,6,11,0.6666666666666666,0.0,0.0,0.0,0.625,Standard-DQN,2,0,map_only
moderate_risk,20.2,24,0.0,1,16,7,0.875,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,2,1,map_only
moderate_risk,21.149999999999995,24,0.0,4,11,9,0.9166666666666666,0.0,0.0,0.0,0.5416666666666666,Standard-DQN,2,2,map_only
moderate_risk,17.9,24,0.0,4,11,9,0.7916666666666666,0.0,0.0,0.0,0.5,Standard-DQN,2,3,map_only
moderate_risk,21.2,24,0.0,2,15,7,0.9166666666666666,0.0,0.0,0.0,0.5,Standard-DQN,2,4,map_only
moderate_risk,17.599999999999998,24,0.0,6,7,11,0.7916666666666666,0.0,0.0,0.0,0.75,Standard-DQN,2,5,map_only
moderate_risk,20.949999999999992,24,0.0,8,5,11,0.9166666666666666,0.0,0.0,0.0,0.7083333333333334,Standard-DQN,2,6,map_only
moderate_risk,22.399999999999995,24,0.0,1,16,7,0.9583333333333334,0.0,0.0,0.0,0.4166666666666667,Standard-DQN,2,7,map_only
moderate_risk,20.099999999999994,24,0.0,3,12,9,0.875,0.0,0.0,0.0,0.5,Standard-DQN,2,8,map_only
moderate_risk,22.199999999999992,24,0.0,4,11,9,0.9583333333333334,0.0,0.0,0.0,0.5833333333333334,Standard-DQN,2,9,map_only
moderate_risk,18.849999999999994,24,0.0,6,9,9,0.8333333333333334,0.0,0.0,0.0,0.625,Standard-DQN,2,10,map_only
moderate_risk,17.75,24,0.0,4,10,10,0.7916666666666666,0.0,0.0,0.0,0.625,Standard-DQN,2,11,map_only
moderate_risk,22.299999999999994,24,0.0,3,14,7,0.9583333333333334,0.0,0.0,0.0,0.5,Standard-DQN,2,12,map_only
moderate_risk,20.749999999999993,24,0.0,8,4,12,0.9166666666666666,0.0,0.0,0.0,0.875,Standard-DQN,2,13,map_only
moderate_risk,21.199999999999996,24,0.0,3,13,8,0.9166666666666666,0.0,0.0,0.0,0.5,Standard-DQN,2,14,map_only
moderate_risk,19.79999999999999,24,0.0,9,4,11,0.875,0.0,0.0,0.0,0.75,Standard-DQN,2,15,map_only
